Profit,Transaction ID,Product ID,Date,Brand,Product Line,Product Class,Size,Customer ID,Address,Postcode,State,Property Value
143.82,11535,18,23-05-2017,Solex,Standard,medium,medium,1228,37 Sutherland Terrace,2830,NSW,4
356.5,11536,0,15-08-2017,Solex,Standard,medium,medium,1830,717 Oakridge Way,2117,NSW,8
1215.34,11537,46,13-07-2017,Solex,Standard,low,medium,679,558 Maple Court,2557,NSW,9
110.81,11538,27,10-06-2017,Trek Bicycles,Standard,medium,medium,444,421 Bobwhite Road,2160,NSW,6
144.26,11539,33,29-08-2017,Giant Bicycles,Standard,medium,small,1112,915 Thackeray Junction,2204,NSW,11
144.26,11540,33,30-03-2017,Giant Bicycles,Standard,medium,small,55,15 Almo Lane,2029,NSW,10
1295.43,11541,55,19-03-2017,Trek Bicycles,Road,medium,large,563,9161 Hoepker Street,4740,QLD,5
187.39,11542,8,17-10-2017,Solex,Road,medium,small,1282,791 Elgar Trail,4340,QLD,5
155.65,11543,59,09-01-2017,WeareA2B,Standard,medium,small,798,1 Loomis Parkway,3156,VIC,9
43.97,11544,50,20-06-2017,WeareA2B,Standard,medium,small,2640,55 Fordem Street,3147,VIC,10
15.08,11545,22,18-01-2017,WeareA2B,Standard,medium,medium,3383,48 Rockefeller Court,3786,VIC,8
1295.43,11546,55,29-10-2017,Trek Bicycles,Road,medium,large,441,532 Emmet Way,2260,NSW,8
574.62,11547,66,18-01-2017,Solex,Standard,medium,medium,1559,2 Darwin Parkway,2118,NSW,9
574.62,11548,13,26-03-2017,Solex,Standard,medium,medium,433,09 Graceland Junction,3204,VIC,2
,11549,0,29-06-2017,,,,,3086,00183 Arapahoe Pass,4116,QLD,7
437.46,11550,36,10-07-2017,Solex,Standard,low,medium,517,590 Hayes Court,2027,NSW,11
182.81,11551,16,15-12-2017,Norco Bicycles,Standard,high,small,2980,6136 Farragut Plaza,3181,VIC,6
830.24,11552,70,06-11-2017,Norco Bicycles,Road,medium,medium,2056,7 Green Ridge Way,2763,NSW,8
450.77,11553,52,12-08-2017,OHM Cycles,Road,medium,medium,3176,3 Tomscot Place,3756,VIC,4
583.27,11554,40,15-08-2017,OHM Cycles,Standard,high,medium,3130,3126 Bayside Hill,4503,QLD,4
834.94,11555,93,16-02-2017,WeareA2B,Standard,medium,medium,1890,9460 Laurel Crossing,4032,QLD,7
827.16,11556,74,26-04-2017,WeareA2B,Standard,medium,medium,278,3 Corscot Crossing,2030,NSW,12
547.28,11557,85,05-04-2017,WeareA2B,Standard,medium,medium,631,329 Glacier Hill Alley,3076,VIC,8
50.66,11558,97,13-11-2017,Solex,Standard,medium,large,1027,5287 Wayridge Alley,2069,NSW,12
471.6,11559,32,06-04-2017,Giant Bicycles,Standard,high,medium,2323,54970 Veith Hill,4125,QLD,7
155.65,11560,59,24-06-2017,WeareA2B,Standard,medium,small,909,52726 High Crossing Junction,3802,VIC,7
1383.61,11561,4,28-03-2017,Solex,Standard,medium,medium,1493,9 Sycamore Pass,2287,NSW,5
4.8,11562,19,27-08-2017,OHM Cycles,Road,high,large,2083,9 Beilfuss Crossing,2705,NSW,3
448.68,11563,1,18-10-2017,Giant Bicycles,Standard,medium,medium,570,446 Dottie Court,2225,NSW,10
437.46,11564,36,29-12-2017,Solex,Standard,low,medium,2929,415 Walton Lane,4883,QLD,3
43.97,11565,0,26-09-2017,WeareA2B,Standard,medium,small,2751,25 Ronald Regan Point,4035,QLD,7
451.65,11566,4,14-04-2017,Giant Bicycles,Standard,high,medium,454,9 Monterey Point,4221,QLD,10
451.65,11567,4,20-03-2017,Giant Bicycles,Standard,high,medium,2776,9 Swallow Way,4115,QLD,7
448.68,11568,1,02-08-2017,Giant Bicycles,Standard,medium,medium,841,2 Dwight Street,3187,VIC,11
957.02,11569,52,17-11-2017,Solex,Road,medium,large,2023,174 Calypso Crossing,2770,NSW,7
583.27,11570,40,14-04-2017,OHM Cycles,Standard,high,medium,1950,227 Havey Trail,2795,NSW,6
448.68,11571,35,02-06-2017,Giant Bicycles,Standard,medium,medium,2972,2126 Debra Point,2127,NSW,9
1592.19,11572,68,25-03-2017,OHM Cycles,Standard,medium,medium,1267,37 Clarendon Lane,4655,QLD,3
459.46,11573,82,09-10-2017,Norco Bicycles,Standard,high,medium,3387,513 Hauk Street,2261,NSW,9
957.02,11574,24,11-05-2017,Solex,Road,medium,large,802,845 Talisman Pass,4210,QLD,7
448.68,11575,1,20-04-2017,Giant Bicycles,Standard,medium,medium,2571,94 Marquette Way,2010,NSW,11
182.81,11576,16,24-10-2017,Norco Bicycles,Standard,high,small,3072,6269 Oak Valley Avenue,2323,NSW,5
1028.76,11577,54,21-06-2017,WeareA2B,Standard,medium,medium,1039,3082 Almo Center,2454,NSW,4
834.94,11578,29,10-06-2017,WeareA2B,Standard,medium,medium,2149,2 Spaight Road,2210,NSW,10
1702.55,11579,3,07-04-2017,Trek Bicycles,Standard,medium,large,2213,152 Larry Alley,2756,NSW,9
135.85,11580,29,10-02-2017,Norco Bicycles,Road,medium,medium,2933,7561 Donald Center,3810,VIC,5
217.51,11581,60,13-07-2017,Giant Bicycles,Standard,high,small,1598,4 Florence Street,2032,NSW,11
1408.91,11582,83,19-08-2017,Solex,Touring,medium,large,2703,4826 Crowley Park,2779,NSW,7
135.85,11583,29,14-08-2017,Norco Bicycles,Road,medium,medium,3296,85 Carioca Drive,2154,NSW,11
431.33,11584,50,28-01-2017,Giant Bicycles,Standard,medium,medium,3065,8303 Mallard Center,2234,NSW,11
110.81,11585,27,08-12-2017,Trek Bicycles,Standard,medium,medium,3436,34 Calypso Court,2153,NSW,10
1103.43,11586,10,21-07-2017,WeareA2B,Touring,medium,medium,3111,7208 Old Gate Avenue,2112,NSW,11
152.55,11587,100,21-01-2017,Trek Bicycles,Standard,medium,small,64,11474 Westend Hill,3752,VIC,8
872.89,11588,64,17-10-2017,Trek Bicycles,Standard,medium,large,1490,7 Delaware Hill,2320,NSW,6
133.38,11589,49,15-05-2017,Trek Bicycles,Road,medium,medium,534,46 Eastlawn Lane,2218,NSW,11
502.47,11590,43,15-02-2017,Solex,Standard,medium,medium,1530,84749 Holy Cross Terrace,2767,NSW,8
217.51,11591,60,15-08-2017,Giant Bicycles,Standard,high,small,286,747 Thackeray Circle,4551,QLD,7
104.24,11592,41,17-06-2017,Solex,Road,medium,medium,944,9 Colorado Trail,3799,VIC,3
1055.82,11593,78,20-12-2017,Giant Bicycles,Standard,medium,large,3335,3732 Linden Avenue,4820,QLD,1
64.930000000,11594,66,10-07-2017,Giant Bicycles,Road,low,small,516,1 Vidon Pass,2233,NSW,8
114.93,11595,5,26-12-2017,Trek Bicycles,Mountain,low,medium,2485,1 Forster Junction,2880,NSW,1
1069.55,11596,12,05-03-2017,WeareA2B,Standard,medium,medium,2916,2 Blue Bill Park Lane,4220,QLD,8
75.75,11597,56,14-06-2017,Norco Bicycles,Mountain,low,small,2140,47336 Garrison Court,4670,QLD,1
459.46,11598,18,07-04-2017,Norco Bicycles,Standard,high,medium,1432,1617 Beilfuss Street,2759,NSW,8
509.97,11599,11,16-04-2017,Giant Bicycles,Standard,high,medium,1396,8108 Clyde Gallagher Crossing,3756,VIC,4
737.57,11600,79,27-08-2017,Norco Bicycles,Standard,medium,medium,348,7633 Mayer Plaza,2768,NSW,10
45.96,11601,56,12-02-2017,OHM Cycles,Standard,medium,medium,2800,28905 Hallows Avenue,2320,NSW,5
459.46,11602,82,10-05-2017,Norco Bicycles,Standard,high,medium,2282,953 Del Sol Point,3630,VIC,4
827.16,11603,74,01-02-2017,WeareA2B,Standard,medium,medium,1748,09810 Dayton Hill,4035,QLD,8
641.64,11604,96,25-03-2017,Giant Bicycles,Standard,medium,large,616,608 Basil Alley,2306,NSW,4
451.65,11605,4,16-05-2017,Giant Bicycles,Standard,high,medium,987,9 Goodland Center,4213,QLD,9
737.17,11606,71,24-02-2017,Solex,Standard,high,large,1643,78 Bultman Junction,2047,NSW,10
167.21,11607,67,24-10-2017,Norco Bicycles,Road,medium,medium,974,1472 Meadow Vale Lane,4034,QLD,7
152.55,11608,14,15-07-2017,Trek Bicycles,Standard,medium,small,464,0619 Dorton Plaza,3150,VIC,11
17.87,11609,0,17-08-2017,Solex,Standard,medium,medium,3023,238 New Castle Alley,2166,NSW,9
110.56,11610,86,07-10-2017,OHM Cycles,Standard,medium,medium,2774,23 Clyde Gallagher Alley,3840,VIC,1
1230.27,11611,89,22-11-2017,Giant Bicycles,Standard,medium,large,2433,618 Kropf Drive,2261,NSW,9
199.1,11612,42,10-02-2017,OHM Cycles,Road,medium,small,549,2 East Circle,2716,NSW,1
574.62,11613,13,01-10-2017,Solex,Standard,medium,medium,315,52 Corben Place,3197,VIC,10
690.49,11614,21,16-05-2017,Solex,Standard,medium,large,2763,5772 Ridgeway Place,3066,VIC,10
167.21,11615,67,09-09-2017,Norco Bicycles,Road,medium,medium,1057,7 Main Crossing,2065,NSW,12
830.24,11616,100,08-02-2017,Norco Bicycles,Road,medium,medium,790,02353 Kropf Lane,3046,VIC,9
1702.55,11617,38,15-10-2017,Trek Bicycles,Standard,medium,large,1808,21969 Lawn Court,2095,NSW,9
155.65,11618,92,27-09-2017,WeareA2B,Standard,medium,small,926,9987 Stuart Alley,2766,NSW,8
812.44,11619,48,19-11-2017,WeareA2B,Standard,medium,medium,1933,7202 Prairieview Court,2221,NSW,11
1279.4,11620,15,16-07-2017,WeareA2B,Standard,medium,medium,779,2570 Wayridge Park,2093,NSW,9
14.23,11621,61,13-10-2017,OHM Cycles,Standard,low,medium,1895,0 Corben Court,3121,VIC,11
50.66,11622,97,28-11-2017,Solex,Standard,medium,large,926,9987 Stuart Alley,2766,NSW,8
189.28,11623,47,15-01-2017,Trek Bicycles,Road,low,small,464,0619 Dorton Plaza,3150,VIC,11
15.08,11624,22,27-10-2017,WeareA2B,Standard,medium,medium,153,453 Sheridan Street,2747,NSW,8
737.17,11625,14,29-09-2017,Solex,Standard,high,large,2433,618 Kropf Drive,2261,NSW,9
167.21,11626,67,13-12-2017,Norco Bicycles,Road,medium,medium,669,48 Warbler Road,4053,QLD,7
199.1,11627,33,15-07-2017,OHM Cycles,Road,medium,small,1858,41 Eagan Junction,2570,NSW,8
1230.27,11628,39,02-06-2017,Giant Bicycles,Standard,medium,large,866,677 Butternut Crossing,2216,NSW,7
1230.3,11629,26,11-09-2017,WeareA2B,Standard,medium,medium,3337,6933 Leroy Parkway,4209,QLD,4
830.24,11630,100,28-10-2017,Norco Bicycles,Road,medium,medium,996,8298 Texas Alley,2194,NSW,10
1630.25,11631,57,19-01-2017,WeareA2B,Touring,medium,large,1844,327 Monument Street,3201,VIC,4
802.26,11632,25,12-05-2017,OHM Cycles,Standard,high,medium,936,5 Reindahl Point,3400,VIC,2
409.86,11633,17,10-04-2017,Solex,Standard,high,medium,1806,507 Onsgard Place,4701,QLD,1
14.23,11634,61,11-08-2017,OHM Cycles,Standard,low,medium,648,9 Mayfield Road,4551,QLD,7
459.46,11635,18,04-02-2017,Norco Bicycles,Standard,high,medium,2505,30 Redwing Pass,2112,NSW,11
45.96,11636,0,04-08-2017,OHM Cycles,Standard,medium,medium,2750,68730 Hermina Place,3130,VIC,10
1295.43,11637,55,01-08-2017,Trek Bicycles,Road,medium,large,1089,332 Maywood Crossing,3136,VIC,9
75.75,11638,56,26-05-2017,Norco Bicycles,Mountain,low,small,637,9427 Tennyson Plaza,2759,NSW,8
834.94,11639,29,14-12-2017,WeareA2B,Standard,medium,medium,918,8 Colorado Circle,3730,VIC,4
751.02,11640,38,02-05-2017,Solex,Standard,medium,medium,3467,682 Claremont Circle,4350,QLD,6
198.29,11641,70,02-09-2017,Trek Bicycles,Standard,high,medium,199,7451 Jana Lane,2138,NSW,8
327.98,11642,49,29-03-2017,Solex,Standard,medium,large,2472,572 Meadow Ridge Drive,3160,VIC,7
690.49,11643,21,06-03-2017,Solex,Standard,medium,large,2434,1966 Glendale Avenue,4207,QLD,4
830.24,11644,70,03-08-2017,Norco Bicycles,Road,medium,medium,1729,25253 Straubel Trail,2153,NSW,10
437.46,11645,36,25-09-2017,Solex,Standard,low,medium,2733,81254 Buhler Trail,4740,QLD,2
327.98,11646,59,02-03-2017,Solex,Standard,medium,large,494,431 Ilene Center,2026,NSW,10
690.49,11647,21,30-11-2017,Solex,Standard,medium,large,2772,542 Hayes Plaza,2750,NSW,9
574.62,11648,13,01-03-2017,Solex,Standard,medium,medium,663,15 Lindbergh Center,2199,NSW,9
139.23,11649,80,11-10-2017,OHM Cycles,Touring,low,medium,1232,61949 7th Road,4573,QLD,8
133.38,11650,0,22-11-2017,Trek Bicycles,Road,medium,medium,3035,731 Haas Trail,2125,NSW,11
502.47,11651,43,03-05-2017,Solex,Standard,medium,medium,2897,17 Dapin Avenue,3189,VIC,10
143.82,11652,22,15-07-2017,Solex,Standard,medium,medium,31,2294 Pleasure Place,2135,NSW,12
583.27,11653,40,01-11-2017,OHM Cycles,Standard,high,medium,497,6390 Truax Park,3012,VIC,9
114.93,11654,5,09-02-2017,Trek Bicycles,Mountain,low,medium,3472,75 Longview Terrace,2640,NSW,3
1028.76,11655,65,19-01-2017,WeareA2B,Standard,medium,medium,2602,10 American Alley,2066,NSW,12
641.64,11656,94,31-08-2017,Giant Bicycles,Standard,medium,large,1985,27 Dawn Lane,2233,NSW,10
17.87,11657,0,18-10-2017,Solex,Standard,medium,medium,2981,9 7th Pass,2760,NSW,9
450.77,11658,52,29-08-2017,OHM Cycles,Road,medium,medium,997,1 Continental Center,2146,NSW,9
133.78,11659,28,17-04-2017,Norco Bicycles,Standard,medium,small,2778,0 Summit Trail,2287,NSW,5
143.36,11660,98,16-06-2017,Trek Bicycles,Standard,high,medium,2509,53 Anthes Point,4341,QLD,2
17.87,11661,2,14-02-2017,Solex,Standard,medium,medium,328,2 Thierer Lane,3437,VIC,8
57.73,11662,31,29-09-2017,Giant Bicycles,Standard,medium,medium,1699,3205 Service Park,2158,NSW,10
75.14,11663,9,11-07-2017,OHM Cycles,Road,medium,medium,2570,457 Merry Pass,4812,QLD,3
139.23,11664,80,13-05-2017,OHM Cycles,Touring,low,medium,1803,3 Delladonna Street,4799,QLD,3
451.65,11665,4,14-03-2017,Giant Bicycles,Standard,high,medium,159,80 Duke Terrace,2233,NSW,10
409.86,11666,17,13-12-2017,Solex,Standard,high,medium,1723,7233 Lerdahl Lane,4212,QLD,7
471.6,11667,32,11-09-2017,Giant Bicycles,Standard,high,medium,424,3 Annamark Avenue,3150,VIC,11
43.97,11668,50,02-07-2017,WeareA2B,Standard,medium,small,3297,50 Declaration Junction,3213,VIC,6
872.89,11669,80,19-12-2017,Trek Bicycles,Standard,medium,large,2033,1 Sloan Avenue,2176,NSW,10
110.81,11670,0,12-11-2017,Trek Bicycles,Standard,medium,medium,971,7628 Larry Trail,3428,VIC,7
195.34,11671,20,15-11-2017,Trek Bicycles,Standard,medium,small,2785,677 Golden Leaf Junction,4054,QLD,6
547.28,11672,85,15-02-2017,WeareA2B,Standard,medium,medium,1093,0 Nevada Pass,2216,NSW,10
1612.25,11673,73,23-09-2017,Solex,Standard,medium,medium,866,677 Butternut Crossing,2216,NSW,7
25.09,11674,0,02-05-2017,Solex,Standard,medium,medium,2739,45454 Spenser Center,3149,VIC,12
1702.55,11675,3,04-11-2017,Trek Bicycles,Standard,medium,large,2755,2241 Pearson Plaza,4503,QLD,6
129.01,11676,96,01-01-2017,WeareA2B,Road,low,small,1229,7929 Grasskamp Trail,2119,NSW,11
583.27,11677,40,16-05-2017,OHM Cycles,Standard,high,medium,2656,444 Spaight Crossing,3070,VIC,10
1215.34,11678,46,18-07-2017,Solex,Standard,low,medium,694,1 Moose Avenue,2017,NSW,8
431.33,11679,32,29-12-2017,Giant Bicycles,Standard,medium,medium,1991,42554 Burrows Court,2117,NSW,10
1702.55,11680,3,26-06-2017,Trek Bicycles,Standard,medium,large,2936,7 New Castle Terrace,2223,NSW,10
802.26,11681,51,18-06-2017,OHM Cycles,Standard,high,medium,1385,28 Menomonie Street,3140,VIC,10
817.36,11682,23,23-11-2017,Norco Bicycles,Standard,medium,medium,177,82520 Mifflin Drive,2333,NSW,5
135.85,11683,29,28-11-2017,Norco Bicycles,Road,medium,medium,1329,9985 Barnett Circle,3940,VIC,7
445.21,11684,69,27-12-2017,Norco Bicycles,Road,medium,large,1358,19 Green Ridge Avenue,3340,VIC,3
547.28,11685,85,04-11-2017,WeareA2B,Standard,medium,medium,2736,18 Logan Alley,2159,NSW,11
471.6,11686,32,14-01-2017,Giant Bicycles,Standard,high,medium,625,8 Melrose Road,4116,QLD,7
1103.43,11687,10,10-04-2017,WeareA2B,Touring,medium,medium,775,99 Elka Street,4350,QLD,4
1010.02,11688,75,06-05-2017,Giant Bicycles,Touring,medium,large,1157,03058 Shoshone Lane,2090,NSW,12
1295.43,11689,55,13-08-2017,Trek Bicycles,Road,medium,large,1400,73506 Cordelia Lane,4217,QLD,4
50.66,11690,97,22-06-2017,Solex,Standard,medium,large,2298,974 Fisk Alley,3977,VIC,4
431.33,11691,50,25-10-2017,Giant Bicycles,Standard,medium,medium,1009,05 Loftsgordon Pass,4380,QLD,9
75.48,11692,84,30-04-2017,Trek Bicycles,Road,medium,medium,3434,989 Waubesa Circle,3149,VIC,11
75.48,11693,84,07-07-2017,Trek Bicycles,Road,medium,medium,2945,978 Dennis Way,2233,NSW,9
1230.3,11694,26,11-03-2017,WeareA2B,Standard,medium,medium,2655,19 Fairview Road,4012,QLD,3
957.02,11695,24,09-01-2017,Solex,Road,medium,large,2655,19 Fairview Road,4012,QLD,3
75.14,11696,9,08-09-2017,OHM Cycles,Road,medium,medium,2857,352 Roth Street,4300,QLD,6
751.02,11697,38,10-04-2017,Solex,Standard,medium,medium,3452,46 Stone Corner Avenue,2210,NSW,10
827.16,11698,74,29-03-2017,WeareA2B,Standard,medium,medium,2155,5882 American Ash Point,3214,VIC,3
1215.34,11699,46,24-04-2017,Solex,Standard,low,medium,1763,08731 Coleman Lane,3352,VIC,6
167.21,11700,67,23-04-2017,Norco Bicycles,Road,medium,medium,813,7175 Orin Junction,2088,NSW,12
583.27,11701,93,30-12-2017,OHM Cycles,Standard,high,medium,1453,58516 Tony Plaza,2567,NSW,8
155.65,11702,92,28-07-2017,WeareA2B,Standard,medium,small,1936,710 Schiller Plaza,3338,VIC,1
75.14,11703,97,16-06-2017,OHM Cycles,Road,medium,medium,1610,75164 Sherman Crossing,2031,NSW,11
451.65,11704,4,19-01-2017,Giant Bicycles,Standard,high,medium,109,41 Service Lane,2217,NSW,11
583.27,11705,93,28-08-2017,OHM Cycles,Standard,high,medium,3112,944 Becker Road,3162,VIC,11
90.1,11706,72,02-04-2017,Norco Bicycles,Standard,medium,medium,741,0297 Merchant Avenue,4121,QLD,9
409.86,11707,17,31-01-2017,Solex,Standard,high,medium,1367,5413 Harbort Terrace,3226,VIC,7
1055.82,11708,12,11-01-2017,Giant Bicycles,Standard,medium,large,213,6327 Lunder Crossing,4655,QLD,4
450.77,11709,52,22-04-2017,OHM Cycles,Road,medium,medium,1899,0306 Donald Court,3844,VIC,1
693.76,11710,53,15-03-2017,OHM Cycles,Standard,medium,medium,46,70875 Hudson Point,3212,VIC,6
437.46,11711,36,29-07-2017,Solex,Standard,low,medium,1132,8 Hansons Street,3076,VIC,7
110.81,11712,27,27-08-2017,Trek Bicycles,Standard,medium,medium,757,195 Knutson Place,4019,QLD,8
1295.43,11713,55,21-06-2017,Trek Bicycles,Road,medium,large,2103,0 Waubesa Alley,2265,NSW,6
189.28,11714,47,24-11-2017,Trek Bicycles,Road,low,small,49,3107 Calypso Terrace,2210,NSW,9
456.45,11715,99,14-10-2017,OHM Cycles,Standard,medium,medium,3404,91 Charing Cross Way,2100,NSW,11
641.64,11716,94,18-08-2017,Giant Bicycles,Standard,medium,large,2261,7035 Crest Line Place,3101,VIC,11
431.33,11717,32,30-10-2017,Giant Bicycles,Standard,medium,medium,1251,6 Lerdahl Plaza,4519,QLD,6
1383.61,11718,63,21-09-2017,Solex,Standard,medium,medium,2826,9 Springview Terrace,3121,VIC,10
1544.61,11719,37,12-07-2017,OHM Cycles,Standard,low,medium,2075,61 Upham Parkway,4558,QLD,4
209.84,11720,15,25-12-2017,Norco Bicycles,Standard,low,medium,3472,75 Longview Terrace,2640,NSW,3
198.29,11721,70,20-01-2017,Trek Bicycles,Standard,high,medium,3368,2 Roxbury Place,2564,NSW,8
133.78,11722,9,10-11-2017,Norco Bicycles,Standard,medium,small,365,411 Homewood Lane,4020,QLD,5
745.94,11723,7,23-07-2017,Trek Bicycles,Road,low,medium,2574,15952 Mockingbird Court,2470,NSW,3
693.76,11724,53,27-02-2017,OHM Cycles,Standard,medium,medium,2355,52593 Iowa Place,2529,NSW,8
209.84,11725,15,18-07-2017,Norco Bicycles,Standard,low,medium,3432,31 International Pass,4173,QLD,7
114.93,11726,5,02-03-2017,Trek Bicycles,Mountain,low,medium,3394,06 Northwestern Center,2019,NSW,10
198.22,11727,69,05-04-2017,Giant Bicycles,Road,medium,medium,1215,592 Tennessee Alley,2231,NSW,10
167.21,11728,67,26-12-2017,Norco Bicycles,Road,medium,medium,3048,80302 Stang Parkway,3677,VIC,1
1279.4,11729,54,23-11-2017,WeareA2B,Standard,medium,medium,1548,08167 Buhler Avenue,2153,NSW,10
1215.34,11730,46,06-04-2017,Solex,Standard,low,medium,1135,1792 Judy Road,2539,NSW,6
1305.25,11731,89,14-02-2017,WeareA2B,Touring,medium,large,917,50 2nd Center,3188,VIC,9
129.01,11732,96,16-11-2017,WeareA2B,Road,low,small,2717,6994 Hanson Place,2580,NSW,5
1702.55,11733,3,24-04-2017,Trek Bicycles,Standard,medium,large,1438,53649 Mandrake Place,2749,NSW,8
450.77,11734,58,25-10-2017,OHM Cycles,Road,medium,medium,2998,99 Lawn Court,4556,QLD,7
75.48,11735,84,23-10-2017,Trek Bicycles,Road,medium,medium,1624,718 Colorado Court,2220,NSW,8
1230.3,11736,26,20-07-2017,WeareA2B,Standard,medium,medium,2872,78814 Sundown Drive,4810,QLD,8
75.75,11737,23,06-11-2017,Norco Bicycles,Mountain,low,small,3121,969 Sycamore Point,2304,NSW,7
1544.61,11738,37,24-06-2017,OHM Cycles,Standard,low,medium,1668,4889 Tomscot Park,2093,NSW,11
167.21,11739,0,27-12-2017,Norco Bicycles,Road,medium,medium,2805,4672 Morningstar Circle,2760,NSW,7
445.21,11740,77,22-10-2017,Norco Bicycles,Road,medium,large,2233,390 Meadow Vale Circle,2560,NSW,9
133.38,11741,49,05-05-2017,Trek Bicycles,Road,medium,medium,248,122 Melrose Drive,2102,NSW,10
456.45,11742,99,08-06-2017,OHM Cycles,Standard,medium,medium,1598,4 Florence Street,2032,NSW,11
693.76,11743,53,21-09-2017,OHM Cycles,Standard,medium,medium,1158,7975 Browning Plaza,3038,VIC,4
737.17,11744,71,22-06-2017,Solex,Standard,high,large,2230,581 Granby Parkway,3025,VIC,8
409.86,11745,62,23-08-2017,Solex,Standard,high,medium,120,7 Carberry Crossing,2485,NSW,2
57.73,11746,31,04-11-2017,Giant Bicycles,Standard,medium,medium,421,690 Hanson Center,2330,NSW,3
1305.25,11747,89,07-05-2017,WeareA2B,Touring,medium,large,2455,1556 Sheridan Hill,4165,QLD,5
872.89,11748,64,20-09-2017,Trek Bicycles,Standard,medium,large,2703,4826 Crowley Park,2779,NSW,7
143.36,11749,98,15-11-2017,Trek Bicycles,Standard,high,medium,2534,025 Knutson Terrace,2350,NSW,3
90.1,11750,72,28-10-2017,Norco Bicycles,Standard,medium,medium,2804,2 Elka Trail,2770,NSW,8
133.78,11751,28,09-08-2017,Norco Bicycles,Standard,medium,small,27,96 Texas Plaza,3218,VIC,7
547.28,11752,85,16-11-2017,WeareA2B,Standard,medium,medium,3247,3897 Oxford Pass,3350,VIC,5
1383.61,11753,4,19-11-2017,Solex,Standard,medium,medium,804,15067 Commercial Pass,4006,QLD,7
1660.88,11754,44,20-12-2017,WeareA2B,Standard,medium,medium,3105,146 Dakota Pass,4017,QLD,7
583.27,11755,40,29-11-2017,OHM Cycles,Standard,high,medium,1332,7 Canary Trail,3977,VIC,10
751.02,11756,38,05-08-2017,Solex,Standard,medium,medium,1646,515 Monterey Terrace,2107,NSW,12
509.97,11757,53,08-01-2017,Giant Bicycles,Standard,high,medium,2909,6815 South Junction,3198,VIC,9
