Profit,Age,Customer ID-1,First Name,Last Name,Gender,Purchase History,Job Title,Industry,Customer Segment,Car,Tenure,Transaction ID,Product ID,Date,Online,Status,Brand,Product Line,Product Class,Size,List Price,Cost,Customer ID,Address,Postcode,State,Property Value
75.75,22,1971,Mariel,Dyke,Female,49,,Manufacturing,Mass Customer,Yes,4,19644,23,03-09-2017,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1971,38 Havey Place,3049,VIC,5
327.98,22,1971,Mariel,Dyke,Female,49,,Manufacturing,Mass Customer,Yes,4,17149,59,08-01-2017,False,Approved,Solex,Standard,medium,large,1061.56,733.58,1971,38 Havey Place,3049,VIC,5
751.02,22,1971,Mariel,Dyke,Female,49,,Manufacturing,Mass Customer,Yes,4,14907,38,15-01-2017,False,Approved,Solex,Standard,medium,medium,1577.53,826.51,1971,38 Havey Place,3049,VIC,5
448.68,22,1971,Mariel,Dyke,Female,49,,Manufacturing,Mass Customer,Yes,4,9867,1,15-04-2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1971,38 Havey Place,3049,VIC,5
1702.55,22,1971,Mariel,Dyke,Female,49,,Manufacturing,Mass Customer,Yes,4,9398,3,29-10-2017,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1971,38 Havey Place,3049,VIC,5
1069.55,22,1971,Mariel,Dyke,Female,49,,Manufacturing,Mass Customer,Yes,4,8230,12,25-03-2017,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1971,38 Havey Place,3049,VIC,5
437.46,22,1971,Mariel,Dyke,Female,49,,Manufacturing,Mass Customer,Yes,4,2371,36,23-07-2017,False,Approved,Solex,Standard,low,medium,945.04,507.58,1971,38 Havey Place,3049,VIC,5
309.81,31,1972,Obed,Pauler,Male,12,,IT,Mass Customer,Yes,2,18840,34,19-08-2017,True,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1972,38 Armistice Alley,2018,NSW,8
1630.25,31,1972,Obed,Pauler,Male,12,,IT,Mass Customer,Yes,2,7267,57,30-12-2017,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1972,38 Armistice Alley,2018,NSW,8
737.57,31,1972,Obed,Pauler,Male,12,,IT,Mass Customer,Yes,2,6279,79,06-09-2017,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1972,38 Armistice Alley,2018,NSW,8
114.93,31,1972,Obed,Pauler,Male,12,,IT,Mass Customer,Yes,2,5230,5,19-03-2017,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,1972,38 Armistice Alley,2018,NSW,8
,31,1972,Obed,Pauler,Male,12,,IT,Mass Customer,Yes,2,1654,0,05-10-2017,False,Approved,,,,,571.27,,1972,38 Armistice Alley,2018,NSW,8
1279.4,40,1973,Fanni,Liffe,Female,52,Media Manager IV,Financial Services,High Net Worth,No,5,13293,15,20-03-2017,False,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,1973,34953 Oak Circle,2153,NSW,10
812.44,40,1973,Fanni,Liffe,Female,52,Media Manager IV,Financial Services,High Net Worth,No,5,12202,74,13-11-2017,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,1973,34953 Oak Circle,2153,NSW,10
64.51,40,1973,Fanni,Liffe,Female,52,Media Manager IV,Financial Services,High Net Worth,No,5,9135,61,06-08-2017,True,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1973,34953 Oak Circle,2153,NSW,10
1215.34,40,1973,Fanni,Liffe,Female,52,Media Manager IV,Financial Services,High Net Worth,No,5,6340,36,28-01-2017,True,Approved,Solex,Standard,low,medium,1289.85,74.51,1973,34953 Oak Circle,2153,NSW,10
299.27,62,1974,Aharon,Moller,Male,67,Administrative Officer,n/a,Mass Customer,Yes,15,12051,30,18-10-2017,True,Approved,Solex,Standard,high,medium,748.17,448.9,1974,18 Express Street,2165,NSW,9
15.08,62,1974,Aharon,Moller,Male,67,Administrative Officer,n/a,Mass Customer,Yes,15,11999,22,28-11-2017,False,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1974,18 Express Street,2165,NSW,9
15.08,62,1974,Aharon,Moller,Male,67,Administrative Officer,n/a,Mass Customer,Yes,15,11473,22,16-04-2017,True,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1974,18 Express Street,2165,NSW,9
459.46,62,1974,Aharon,Moller,Male,67,Administrative Officer,n/a,Mass Customer,Yes,15,3338,82,05-06-2017,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,1974,18 Express Street,2165,NSW,9
812.44,62,1974,Aharon,Moller,Male,67,Administrative Officer,n/a,Mass Customer,Yes,15,1602,48,02-08-2017,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,1974,18 Express Street,2165,NSW,9
64.930000000,55,1975,Tommie,Midden,Female,39,Product Engineer,Health,Affluent Customer,No,4,19726,66,13-09-2017,False,Approved,Giant Bicycles,Road,low,small,590.26,525.33,1975,04046 Summit Avenue,4217,QLD,9
14.23,55,1975,Tommie,Midden,Female,39,Product Engineer,Health,Affluent Customer,No,4,15009,61,25-03-2017,True,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,1975,04046 Summit Avenue,4217,QLD,9
143.36,45,1976,Letitia,Coan,Female,84,Product Engineer,Manufacturing,Mass Customer,No,11,17620,98,10-08-2017,True,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,1976,986 Hollow Ridge Crossing,3821,VIC,7
187.39,45,1976,Letitia,Coan,Female,84,Product Engineer,Manufacturing,Mass Customer,No,11,14195,8,27-01-2017,True,Approved,Solex,Road,medium,small,1703.52,1516.13,1976,986 Hollow Ridge Crossing,3821,VIC,7
737.17,45,1976,Letitia,Coan,Female,84,Product Engineer,Manufacturing,Mass Customer,No,11,9244,71,28-03-2017,True,Approved,Solex,Standard,high,large,1842.92,1105.75,1976,986 Hollow Ridge Crossing,3821,VIC,7
143.36,45,1976,Letitia,Coan,Female,84,Product Engineer,Manufacturing,Mass Customer,No,11,6911,98,17-08-2017,True,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,1976,986 Hollow Ridge Crossing,3821,VIC,7
445.21,45,1976,Letitia,Coan,Female,84,Product Engineer,Manufacturing,Mass Customer,No,11,3773,77,15-07-2017,False,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1976,986 Hollow Ridge Crossing,3821,VIC,7
75.14,45,1976,Letitia,Coan,Female,84,Product Engineer,Manufacturing,Mass Customer,No,11,454,9,03-05-2017,False,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1976,986 Hollow Ridge Crossing,3821,VIC,7
1612.25,43,1977,Myrtia,Paschke,Female,28,,Manufacturing,Mass Customer,Yes,5,19885,73,22-07-2017,True,Approved,Solex,Standard,medium,medium,1945.43,333.18,1977,4622 Dixon Junction,2048,NSW,8
327.98,43,1977,Myrtia,Paschke,Female,28,,Manufacturing,Mass Customer,Yes,5,10379,59,08-09-2017,True,Approved,Solex,Standard,medium,large,1061.56,733.58,1977,4622 Dixon Junction,2048,NSW,8
114.93,43,1977,Myrtia,Paschke,Female,28,,Manufacturing,Mass Customer,Yes,5,5634,5,21-04-2017,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,1977,4622 Dixon Junction,2048,NSW,8
25.09,43,1977,Myrtia,Paschke,Female,28,,Manufacturing,Mass Customer,Yes,5,1630,91,31-10-2017,False,Approved,Solex,Standard,medium,medium,100.35,75.26,1977,4622 Dixon Junction,2048,NSW,8
14.23,65,1978,Marge,Skerm,Female,53,Dental Hygienist,Health,Mass Customer,No,16,12288,61,31-07-2017,True,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,1978,3563 Darwin Avenue,3095,VIC,9
152.55,65,1978,Marge,Skerm,Female,53,Dental Hygienist,Health,Mass Customer,No,16,1276,14,20-01-2017,False,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1978,3563 Darwin Avenue,3095,VIC,9
64.930000000,65,1978,Marge,Skerm,Female,53,Dental Hygienist,Health,Mass Customer,No,16,893,66,17-12-2017,False,Cancelled,Giant Bicycles,Road,low,small,590.26,525.33,1978,3563 Darwin Avenue,3095,VIC,9
1702.55,60,1979,Ephrem,Cariss,Male,98,Statistician III,Manufacturing,Mass Customer,Yes,11,18616,3,12-04-2017,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1979,38759 Butterfield Avenue,4305,QLD,2
448.68,60,1979,Ephrem,Cariss,Male,98,Statistician III,Manufacturing,Mass Customer,Yes,11,8641,1,28-05-2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1979,38759 Butterfield Avenue,4305,QLD,2
179.44,60,1979,Ephrem,Cariss,Male,98,Statistician III,Manufacturing,Mass Customer,Yes,11,6677,62,12-08-2017,False,Approved,Solex,Standard,medium,medium,478.16,298.72,1979,38759 Butterfield Avenue,4305,QLD,2
1408.91,60,1979,Ephrem,Cariss,Male,98,Statistician III,Manufacturing,Mass Customer,Yes,11,4501,83,27-11-2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03,1979,38759 Butterfield Avenue,4305,QLD,2
802.26,60,1979,Ephrem,Cariss,Male,98,Statistician III,Manufacturing,Mass Customer,Yes,11,579,51,31-05-2017,True,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,1979,38759 Butterfield Avenue,4305,QLD,2
737.17,28,1980,Kenneth,Viall,Male,97,Food Chemist,Health,High Net Worth,Yes,7,12773,14,13-06-2017,False,Approved,Solex,Standard,high,large,1842.92,1105.75,1980,67125 Melody Place,2747,NSW,8
327.98,28,1980,Kenneth,Viall,Male,97,Food Chemist,Health,High Net Worth,Yes,7,7891,49,09-04-2017,False,Approved,Solex,Standard,medium,large,1061.56,733.58,1980,67125 Melody Place,2747,NSW,8
451.65,28,1980,Kenneth,Viall,Male,97,Food Chemist,Health,High Net Worth,Yes,7,6066,5,18-10-2017,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,1980,67125 Melody Place,2747,NSW,8
437.46,28,1980,Kenneth,Viall,Male,97,Food Chemist,Health,High Net Worth,Yes,7,4836,90,14-05-2017,False,Approved,Solex,Standard,low,medium,945.04,507.58,1980,67125 Melody Place,2747,NSW,8
14.23,28,1980,Kenneth,Viall,Male,97,Food Chemist,Health,High Net Worth,Yes,7,4476,0,25-08-2017,True,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,1980,67125 Melody Place,2747,NSW,8
1544.61,28,1980,Kenneth,Viall,Male,97,Food Chemist,Health,High Net Worth,Yes,7,2888,46,30-06-2017,False,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1980,67125 Melody Place,2747,NSW,8
299.27,28,1980,Kenneth,Viall,Male,97,Food Chemist,Health,High Net Worth,Yes,7,1817,6,06-05-2017,False,Approved,Solex,Standard,high,medium,748.17,448.9,1980,67125 Melody Place,2747,NSW,8
1010.02,28,1980,Kenneth,Viall,Male,97,Food Chemist,Health,High Net Worth,Yes,7,878,1,06-06-2017,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,1980,67125 Melody Place,2747,NSW,8
812.44,34,1981,Calv,Zelland,Male,62,Sales Associate,n/a,Affluent Customer,No,12,15720,48,07-05-2017,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,1981,31 Northwestern Court,2206,NSW,10
450.77,34,1981,Calv,Zelland,Male,62,Sales Associate,n/a,Affluent Customer,No,12,15548,52,12-04-2017,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,1981,31 Northwestern Court,2206,NSW,10
1028.76,34,1981,Calv,Zelland,Male,62,Sales Associate,n/a,Affluent Customer,No,12,6790,65,02-10-2017,False,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1981,31 Northwestern Court,2206,NSW,10
448.68,52,1982,Julee,Hallewell,Female,80,Senior Cost Accountant,Financial Services,High Net Worth,Yes,16,19881,35,06-03-2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1982,8 Farwell Parkway,2428,NSW,2
110.56,52,1982,Julee,Hallewell,Female,80,Senior Cost Accountant,Financial Services,High Net Worth,Yes,16,17975,0,14-06-2017,False,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1982,8 Farwell Parkway,2428,NSW,2
448.68,52,1982,Julee,Hallewell,Female,80,Senior Cost Accountant,Financial Services,High Net Worth,Yes,16,15876,35,01-04-2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1982,8 Farwell Parkway,2428,NSW,2
209.84,52,1982,Julee,Hallewell,Female,80,Senior Cost Accountant,Financial Services,High Net Worth,Yes,16,14915,41,07-09-2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1982,8 Farwell Parkway,2428,NSW,2
737.57,52,1982,Julee,Hallewell,Female,80,Senior Cost Accountant,Financial Services,High Net Worth,Yes,16,10862,43,09-01-2017,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1982,8 Farwell Parkway,2428,NSW,2
1028.76,52,1982,Julee,Hallewell,Female,80,Senior Cost Accountant,Financial Services,High Net Worth,Yes,16,8727,54,10-11-2017,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1982,8 Farwell Parkway,2428,NSW,2
737.57,52,1982,Julee,Hallewell,Female,80,Senior Cost Accountant,Financial Services,High Net Worth,Yes,16,7922,43,07-02-2017,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1982,8 Farwell Parkway,2428,NSW,2
217.51,52,1982,Julee,Hallewell,Female,80,Senior Cost Accountant,Financial Services,High Net Worth,Yes,16,7862,64,11-08-2017,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,1982,8 Farwell Parkway,2428,NSW,2
1055.82,57,1983,Kimberlee,Soonhouse,Female,6,Assistant Media Planner,Entertainment,Affluent Customer,Yes,18,17355,78,02-10-2017,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,1983,19 Barby Parkway,4127,QLD,4
1010.02,57,1983,Kimberlee,Soonhouse,Female,6,Assistant Media Planner,Entertainment,Affluent Customer,Yes,18,8786,75,28-12-2017,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,1983,19 Barby Parkway,4127,QLD,4
448.68,57,1983,Kimberlee,Soonhouse,Female,6,Assistant Media Planner,Entertainment,Affluent Customer,Yes,18,7135,1,27-04-2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1983,19 Barby Parkway,4127,QLD,4
547.28,57,1983,Kimberlee,Soonhouse,Female,6,Assistant Media Planner,Entertainment,Affluent Customer,Yes,18,2338,85,10-03-2017,False,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,1983,19 Barby Parkway,4127,QLD,4
1295.43,21,1984,Hewett,Alessandretti,Male,70,Information Systems Manager,Health,Mass Customer,Yes,1,16549,55,04-05-2017,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1984,681 School Avenue,2077,NSW,10
437.46,21,1984,Hewett,Alessandretti,Male,70,Information Systems Manager,Health,Mass Customer,Yes,1,16197,36,02-11-2017,False,Approved,Solex,Standard,low,medium,945.04,507.58,1984,681 School Avenue,2077,NSW,10
1630.25,21,1984,Hewett,Alessandretti,Male,70,Information Systems Manager,Health,Mass Customer,Yes,1,11307,57,16-09-2017,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1984,681 School Avenue,2077,NSW,10
114.93,21,1984,Hewett,Alessandretti,Male,70,Information Systems Manager,Health,Mass Customer,Yes,1,11171,5,28-04-2017,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,1984,681 School Avenue,2077,NSW,10
445.21,21,1984,Hewett,Alessandretti,Male,70,Information Systems Manager,Health,Mass Customer,Yes,1,8342,77,10-10-2017,False,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1984,681 School Avenue,2077,NSW,10
1630.25,21,1984,Hewett,Alessandretti,Male,70,Information Systems Manager,Health,Mass Customer,Yes,1,5152,57,12-11-2017,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1984,681 School Avenue,2077,NSW,10
1702.55,21,1984,Hewett,Alessandretti,Male,70,Information Systems Manager,Health,Mass Customer,Yes,1,4262,3,06-07-2017,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1984,681 School Avenue,2077,NSW,10
1028.76,42,1985,Chrysler,Longstaffe,Female,1,Computer Systems Analyst I,n/a,Mass Customer,Yes,16,15214,65,22-04-2017,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1985,27 Dawn Lane,2233,NSW,10
309.81,42,1985,Chrysler,Longstaffe,Female,1,Computer Systems Analyst I,n/a,Mass Customer,Yes,16,14239,34,06-11-2017,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1985,27 Dawn Lane,2233,NSW,10
179.44,42,1985,Chrysler,Longstaffe,Female,1,Computer Systems Analyst I,n/a,Mass Customer,Yes,16,13787,62,08-06-2017,True,Approved,Solex,Standard,medium,medium,478.16,298.72,1985,27 Dawn Lane,2233,NSW,10
641.64,42,1985,Chrysler,Longstaffe,Female,1,Computer Systems Analyst I,n/a,Mass Customer,Yes,16,11656,94,31-08-2017,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,1985,27 Dawn Lane,2233,NSW,10
133.78,42,1985,Chrysler,Longstaffe,Female,1,Computer Systems Analyst I,n/a,Mass Customer,Yes,16,9049,28,12-01-2017,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1985,27 Dawn Lane,2233,NSW,10
299.27,42,1985,Chrysler,Longstaffe,Female,1,Computer Systems Analyst I,n/a,Mass Customer,Yes,16,6717,30,01-04-2017,True,Approved,Solex,Standard,high,medium,748.17,448.9,1985,27 Dawn Lane,2233,NSW,10
72.6,42,1985,Chrysler,Longstaffe,Female,1,Computer Systems Analyst I,n/a,Mass Customer,Yes,16,5042,90,30-12-2017,False,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,1985,27 Dawn Lane,2233,NSW,10
1305.25,39,1986,Melania,Ruske,Female,53,,Retail,Mass Customer,No,16,18624,89,15-01-2017,True,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1986,366 International Way,2170,NSW,8
91.15,39,1986,Melania,Ruske,Female,53,,Retail,Mass Customer,No,16,18599,6,02-07-2017,True,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,1986,366 International Way,2170,NSW,8
43.97,39,1986,Melania,Ruske,Female,53,,Retail,Mass Customer,No,16,14374,50,16-11-2017,True,Approved,WeareA2B,Standard,medium,small,175.89,131.92,1986,366 International Way,2170,NSW,8
143.82,39,1986,Melania,Ruske,Female,53,,Retail,Mass Customer,No,16,14044,18,29-06-2017,False,Approved,Solex,Standard,medium,medium,575.27,431.45,1986,366 International Way,2170,NSW,8
737.57,39,1986,Melania,Ruske,Female,53,,Retail,Mass Customer,No,16,6316,79,31-08-2017,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1986,366 International Way,2170,NSW,8
114.93,39,1986,Melania,Ruske,Female,53,,Retail,Mass Customer,No,16,11,5,17-01-2017,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,1986,366 International Way,2170,NSW,8
64.51,64,1987,Jacobo,Rosenblum,Male,56,Research Associate,Health,Affluent Customer,No,8,19709,81,18-11-2017,True,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1987,427 Rockefeller Drive,2093,NSW,12
437.46,64,1987,Jacobo,Rosenblum,Male,56,Research Associate,Health,Affluent Customer,No,8,12463,36,21-02-2017,False,Approved,Solex,Standard,low,medium,945.04,507.58,1987,427 Rockefeller Drive,2093,NSW,12
1069.55,64,1987,Jacobo,Rosenblum,Male,56,Research Associate,Health,Affluent Customer,No,8,7981,12,09-06-2017,True,Cancelled,WeareA2B,Standard,medium,medium,1231.15,161.6,1987,427 Rockefeller Drive,2093,NSW,12
209.84,64,1987,Jacobo,Rosenblum,Male,56,Research Associate,Health,Affluent Customer,No,8,5025,15,06-08-2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1987,427 Rockefeller Drive,2093,NSW,12
1702.55,63,1988,Kelwin,Goldsmith,Male,27,Recruiting Manager,Property,Mass Customer,No,8,16172,3,13-06-2017,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1988,5176 Division Hill,3216,VIC,5
198.29,63,1988,Kelwin,Goldsmith,Male,27,Recruiting Manager,Property,Mass Customer,No,8,14235,70,18-08-2017,True,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,1988,5176 Division Hill,3216,VIC,5
509.97,63,1988,Kelwin,Goldsmith,Male,27,Recruiting Manager,Property,Mass Customer,No,8,12864,11,18-05-2017,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,1988,5176 Division Hill,3216,VIC,5
1305.25,63,1988,Kelwin,Goldsmith,Male,27,Recruiting Manager,Property,Mass Customer,No,8,11405,89,27-04-2017,False,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1988,5176 Division Hill,3216,VIC,5
299.27,63,1988,Kelwin,Goldsmith,Male,27,Recruiting Manager,Property,Mass Customer,No,8,8936,30,13-07-2017,False,Approved,Solex,Standard,high,medium,748.17,448.9,1988,5176 Division Hill,3216,VIC,5
1702.55,63,1988,Kelwin,Goldsmith,Male,27,Recruiting Manager,Property,Mass Customer,No,8,5676,3,28-06-2017,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1988,5176 Division Hill,3216,VIC,5
144.26,63,1988,Kelwin,Goldsmith,Male,27,Recruiting Manager,Property,Mass Customer,No,8,5446,33,12-04-2017,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1988,5176 Division Hill,3216,VIC,5
144.26,63,1988,Kelwin,Goldsmith,Male,27,Recruiting Manager,Property,Mass Customer,No,8,3654,33,17-08-2017,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1988,5176 Division Hill,3216,VIC,5
91.15,47,1989,Emalee,Guitel,Female,46,Graphic Designer,Property,High Net Worth,Yes,17,12825,0,09-07-2017,True,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,1989,1 Raven Place,2160,NSW,6
189.28,47,1989,Emalee,Guitel,Female,46,Graphic Designer,Property,High Net Worth,Yes,17,11883,99,25-01-2017,False,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,1989,1 Raven Place,2160,NSW,6
737.57,47,1989,Emalee,Guitel,Female,46,Graphic Designer,Property,High Net Worth,Yes,17,10369,43,08-12-2017,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1989,1 Raven Place,2160,NSW,6
641.64,47,1989,Emalee,Guitel,Female,46,Graphic Designer,Property,High Net Worth,Yes,17,4415,96,25-02-2017,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,1989,1 Raven Place,2160,NSW,6
834.94,27,1991,Tobe,Godrich,Male,35,Research Nurse,Health,Mass Customer,Yes,8,19445,93,28-10-2017,False,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,1991,42554 Burrows Court,2117,NSW,10
1055.82,27,1991,Tobe,Godrich,Male,35,Research Nurse,Health,Mass Customer,Yes,8,18764,78,21-07-2017,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,1991,42554 Burrows Court,2117,NSW,10
771.12,27,1991,Tobe,Godrich,Male,35,Research Nurse,Health,Mass Customer,Yes,8,14989,58,15-01-2017,True,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,1991,42554 Burrows Court,2117,NSW,10
