Profit,Age,Customer ID,First Name,Last Name,Gender,Purchase History,Job Title,Industry,Customer Segment,Car,Tenure,Transaction ID,Product ID,Date,Online,Status,Brand,Product Line,Product Class,Size,List Price,Cost,F23,Address,Postcode,State,Property Value
448.68,43,1545,Carver,Saturley,Male,34,Associate Professor,Health,Mass Customer,Yes,15,2770,1,21-01-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,,8595 Ruskin Plaza,3196,VIC,10
1344.33,43,1545,Carver,Saturley,Male,34,Associate Professor,Health,Mass Customer,Yes,15,1561,46,28-12-2017,TRUE,Approved,Solex,Standard,low,medium,1418.835,74.51,,8595 Ruskin Plaza,3196,VIC,10
512.33,64,1546,Natalya,Moscone,Female,22,Compensation Analyst,Financial Services,Mass Customer,Yes,8,16972,17,22-10-2017,TRUE,Approved,Solex,Standard,high,medium,1127.126,614.8,,2 Eastwood Street,2153,NSW,10
64.51,64,1546,Natalya,Moscone,Female,22,Compensation Analyst,Financial Services,Mass Customer,Yes,8,16060,81,30-05-2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,,2 Eastwood Street,2153,NSW,10
451.65,64,1546,Natalya,Moscone,Female,22,Compensation Analyst,Financial Services,Mass Customer,Yes,8,12979,4,23-01-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,,2 Eastwood Street,2153,NSW,10
,64,1546,Natalya,Moscone,Female,22,Compensation Analyst,Financial Services,Mass Customer,Yes,8,9715,0,14-10-2017,FALSE,Approved,,,,,840.02,,,2 Eastwood Street,2153,NSW,10
817.36,64,1546,Natalya,Moscone,Female,22,Compensation Analyst,Financial Services,Mass Customer,Yes,8,9022,88,03-03-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,,2 Eastwood Street,2153,NSW,10
309.81,64,1546,Natalya,Moscone,Female,22,Compensation Analyst,Financial Services,Mass Customer,Yes,8,6995,34,02-07-2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,464.72,,2 Eastwood Street,2153,NSW,10
448.68,64,1546,Natalya,Moscone,Female,22,Compensation Analyst,Financial Services,Mass Customer,Yes,8,2915,1,18-09-2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,,2 Eastwood Street,2153,NSW,10
827.16,30,1547,Chiquita,Billyard,Female,82,Account Coordinator,,Mass Customer,Yes,12,19941,74,23-01-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,,68 Delaware Avenue,2768,NSW,10
802.26,30,1547,Chiquita,Billyard,Female,82,Account Coordinator,,Mass Customer,Yes,12,17699,51,09-07-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,,68 Delaware Avenue,2768,NSW,10
145.94,30,1547,Chiquita,Billyard,Female,82,Account Coordinator,,Mass Customer,Yes,12,16056,41,21-03-2017,FALSE,Approved,Solex,Road,medium,medium,458.678,312.74,,68 Delaware Avenue,2768,NSW,10
357.74,30,1547,Chiquita,Billyard,Female,82,Account Coordinator,,Mass Customer,Yes,12,15001,8,12-08-2017,TRUE,Approved,Solex,Road,medium,small,1873.872,1516.13,,68 Delaware Avenue,2768,NSW,10
1028.76,30,1547,Chiquita,Billyard,Female,82,Account Coordinator,,Mass Customer,Yes,12,10315,65,06-07-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,,68 Delaware Avenue,2768,NSW,10
812.44,30,1547,Chiquita,Billyard,Female,82,Account Coordinator,,Mass Customer,Yes,12,8781,48,03-12-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,,68 Delaware Avenue,2768,NSW,10
771.12,30,1547,Chiquita,Billyard,Female,82,Account Coordinator,,Mass Customer,Yes,12,5078,58,01-09-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,,68 Delaware Avenue,2768,NSW,10
1544.61,30,1547,Chiquita,Billyard,Female,82,Account Coordinator,,Mass Customer,Yes,12,4650,37,11-11-2017,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,,68 Delaware Avenue,2768,NSW,10
445.21,30,1547,Chiquita,Billyard,Female,82,Account Coordinator,,Mass Customer,Yes,12,3093,77,09-10-2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,,68 Delaware Avenue,2768,NSW,10
64.51,25,1548,Perla,Cortnay,Female,70,,Manufacturing,Mass Customer,Yes,2,19611,81,08-06-2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,,08167 Buhler Avenue,2153,NSW,10
90.10,25,1548,Perla,Cortnay,Female,70,,Manufacturing,Mass Customer,Yes,2,15264,72,26-03-2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,,08167 Buhler Avenue,2153,NSW,10
1279.40,25,1548,Perla,Cortnay,Female,70,,Manufacturing,Mass Customer,Yes,2,11729,54,23-11-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,,08167 Buhler Avenue,2153,NSW,10
1069.55,23,1549,Vikki,Tett,Female,87,,Financial Services,Affluent Customer,Yes,4,19831,12,23-06-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,,0046 Grim Pass,2148,NSW,7
431.33,23,1549,Vikki,Tett,Female,87,,Financial Services,Affluent Customer,Yes,4,19029,32,03-08-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,,0046 Grim Pass,2148,NSW,7
797.61,23,1549,Vikki,Tett,Female,87,,Financial Services,Affluent Customer,Yes,4,16636,21,16-10-2017,FALSE,Approved,Solex,Standard,medium,large,1178.353,380.74,,0046 Grim Pass,2148,NSW,7
90.10,23,1549,Vikki,Tett,Female,87,,Financial Services,Affluent Customer,Yes,4,16504,72,02-06-2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,,0046 Grim Pass,2148,NSW,7
456.45,23,1549,Vikki,Tett,Female,87,,Financial Services,Affluent Customer,Yes,4,15089,99,13-09-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,,0046 Grim Pass,2148,NSW,7
75.75,23,1549,Vikki,Tett,Female,87,,Financial Services,Affluent Customer,Yes,4,6124,23,16-03-2017,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,,0046 Grim Pass,2148,NSW,7
110.81,23,1549,Vikki,Tett,Female,87,,Financial Services,Affluent Customer,Yes,4,4159,27,27-12-2017,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,,0046 Grim Pass,2148,NSW,7
400.65,34,1550,Nell,MacCafferky,Female,3,Programmer Analyst II,IT,Mass Customer,Yes,12,19195,45,05-11-2017,FALSE,Approved,Solex,Standard,medium,medium,485.639,84.99,,4 Sutteridge Trail,2153,NSW,10
547.28,34,1550,Nell,MacCafferky,Female,3,Programmer Analyst II,IT,Mass Customer,Yes,12,13213,85,25-04-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,,4 Sutteridge Trail,2153,NSW,10
1305.25,34,1550,Nell,MacCafferky,Female,3,Programmer Analyst II,IT,Mass Customer,Yes,12,12694,89,18-11-2017,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,,4 Sutteridge Trail,2153,NSW,10
509.97,34,1550,Nell,MacCafferky,Female,3,Programmer Analyst II,IT,Mass Customer,Yes,12,5018,11,21-01-2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,,4 Sutteridge Trail,2153,NSW,10
201.35,34,1550,Nell,MacCafferky,Female,3,Programmer Analyst II,IT,Mass Customer,Yes,12,3755,18,15-01-2017,FALSE,Approved,Solex,Standard,medium,medium,632.797,431.45,,4 Sutteridge Trail,2153,NSW,10
309.81,34,1550,Nell,MacCafferky,Female,3,Programmer Analyst II,IT,Mass Customer,Yes,12,3188,34,26-03-2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,464.72,,4 Sutteridge Trail,2153,NSW,10
693.76,45,1551,Joell,Balfe,Female,37,Computer Systems Analyst I,Entertainment,Affluent Customer,No,17,19747,53,27-02-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,,8 Boyd Road,2075,NSW,12
903.11,45,1551,Joell,Balfe,Female,37,Computer Systems Analyst I,Entertainment,Affluent Customer,No,17,16572,35,08-12-2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,,8 Boyd Road,2075,NSW,12
1230.30,45,1551,Joell,Balfe,Female,37,Computer Systems Analyst I,Entertainment,Affluent Customer,No,17,15842,26,15-07-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,,8 Boyd Road,2075,NSW,12
1806.79,45,1551,Joell,Balfe,Female,37,Computer Systems Analyst I,Entertainment,Affluent Customer,No,17,15321,73,07-07-2017,FALSE,Approved,Solex,Standard,medium,medium,2139.973,333.18,,8 Boyd Road,2075,NSW,12
547.28,45,1551,Joell,Balfe,Female,37,Computer Systems Analyst I,Entertainment,Affluent Customer,No,17,9512,85,09-06-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,,8 Boyd Road,2075,NSW,12
139.23,45,1551,Joell,Balfe,Female,37,Computer Systems Analyst I,Entertainment,Affluent Customer,No,17,9215,80,17-10-2017,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,,8 Boyd Road,2075,NSW,12
45.96,45,1551,Joell,Balfe,Female,37,Computer Systems Analyst I,Entertainment,Affluent Customer,No,17,6461,56,22-08-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,,8 Boyd Road,2075,NSW,12
1531.93,32,1552,Cully,Mangeon,Male,80,Research Associate,Entertainment,Mass Customer,Yes,8,17319,63,05-03-2017,TRUE,Approved,Solex,Standard,medium,medium,1631.52,99.59,,8 Bobwhite Park,2768,NSW,10
1279.40,32,1552,Cully,Mangeon,Male,80,Research Associate,Entertainment,Mass Customer,Yes,8,15645,54,21-01-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,,8 Bobwhite Park,2768,NSW,10
531.96,32,1552,Cully,Mangeon,Male,80,Research Associate,Entertainment,Mass Customer,Yes,8,11816,36,05-04-2017,FALSE,Approved,Solex,Standard,low,medium,1039.544,507.58,,8 Bobwhite Park,2768,NSW,10
1230.30,32,1552,Cully,Mangeon,Male,80,Research Associate,Entertainment,Mass Customer,Yes,8,9718,26,22-09-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,,8 Bobwhite Park,2768,NSW,10
1069.55,32,1552,Cully,Mangeon,Male,80,Research Associate,Entertainment,Mass Customer,Yes,8,3234,12,13-08-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,,8 Bobwhite Park,2768,NSW,10
547.28,64,1553,Vanna,Matts,Female,68,Administrative Assistant IV,Retail,High Net Worth,No,7,18203,31,25-09-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,,62047 Ludington Terrace,2148,NSW,8
41.13,64,1553,Vanna,Matts,Female,68,Administrative Assistant IV,Retail,High Net Worth,No,7,12190,0,11-08-2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,,62047 Ludington Terrace,2148,NSW,8
199.10,64,1553,Vanna,Matts,Female,68,Administrative Assistant IV,Retail,High Net Worth,No,7,10934,33,07-10-2017,FALSE,Approved,OHM Cycles,Road,medium,small,1810,1610.9,,62047 Ludington Terrace,2148,NSW,8
1344.33,64,1553,Vanna,Matts,Female,68,Administrative Assistant IV,Retail,High Net Worth,No,7,2030,36,23-08-2017,FALSE,Approved,Solex,Standard,low,medium,1418.835,74.51,,62047 Ludington Terrace,2148,NSW,8
72.60,26,1554,Land,Aarons,Male,83,Assistant Manager,Retail,Affluent Customer,No,3,19451,90,10-12-2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,,277 Maple Circle,2768,NSW,8
1305.25,26,1554,Land,Aarons,Male,83,Assistant Manager,Retail,Affluent Customer,No,3,16790,89,09-08-2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,,277 Maple Circle,2768,NSW,8
547.28,26,1554,Land,Aarons,Male,83,Assistant Manager,Retail,Affluent Customer,No,3,11936,85,06-08-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,,277 Maple Circle,2768,NSW,8
1702.55,26,1554,Land,Aarons,Male,83,Assistant Manager,Retail,Affluent Customer,No,3,7682,3,11-11-2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,,277 Maple Circle,2768,NSW,8
195.34,26,1554,Land,Aarons,Male,83,Assistant Manager,Retail,Affluent Customer,No,3,4380,20,29-06-2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,,277 Maple Circle,2768,NSW,8
182.81,26,1554,Land,Aarons,Male,83,Assistant Manager,Retail,Affluent Customer,No,3,2867,16,18-08-2017,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,,277 Maple Circle,2768,NSW,8
1630.25,26,1554,Land,Aarons,Male,83,Assistant Manager,Retail,Affluent Customer,No,3,1479,57,06-09-2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,,277 Maple Circle,2768,NSW,8
4.80,58,1555,Marcello,Spenclay,Male,60,Tax Accountant,Health,High Net Worth,No,15,16546,0,14-03-2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,7.21,,845 Mendota Center,2148,NSW,8
737.57,58,1555,Marcello,Spenclay,Male,60,Tax Accountant,Health,High Net Worth,No,15,13530,43,19-08-2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,,845 Mendota Center,2148,NSW,8
903.11,58,1555,Marcello,Spenclay,Male,60,Tax Accountant,Health,High Net Worth,No,15,11419,27,11-01-2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,,845 Mendota Center,2148,NSW,8
509.97,58,1555,Marcello,Spenclay,Male,60,Tax Accountant,Health,High Net Worth,No,15,9851,53,09-01-2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,,845 Mendota Center,2148,NSW,8
195.34,58,1555,Marcello,Spenclay,Male,60,Tax Accountant,Health,High Net Worth,No,15,9701,11,25-02-2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,,845 Mendota Center,2148,NSW,8
114.93,58,1555,Marcello,Spenclay,Male,60,Tax Accountant,Health,High Net Worth,No,15,9299,19,27-02-2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,,845 Mendota Center,2148,NSW,8
641.64,58,1555,Marcello,Spenclay,Male,60,Tax Accountant,Health,High Net Worth,No,15,542,96,08-07-2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,,845 Mendota Center,2148,NSW,8
1230.30,34,1556,Bartram,Brownstein,Male,30,Web Developer III,Manufacturing,Mass Customer,Yes,6,18273,26,07-10-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,,13795 Corscot Drive,2147,NSW,9
445.21,34,1556,Bartram,Brownstein,Male,30,Web Developer III,Manufacturing,Mass Customer,Yes,6,15986,77,05-03-2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,,13795 Corscot Drive,2147,NSW,9
693.76,34,1556,Bartram,Brownstein,Male,30,Web Developer III,Manufacturing,Mass Customer,Yes,6,10207,53,08-03-2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,,13795 Corscot Drive,2147,NSW,9
459.46,34,1556,Bartram,Brownstein,Male,30,Web Developer III,Manufacturing,Mass Customer,Yes,6,9223,82,02-09-2017,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,,13795 Corscot Drive,2147,NSW,9
797.61,34,1556,Bartram,Brownstein,Male,30,Web Developer III,Manufacturing,Mass Customer,Yes,6,5926,21,28-06-2017,FALSE,Approved,Solex,Standard,medium,large,1178.353,380.74,,13795 Corscot Drive,2147,NSW,9
110.56,45,1557,Efren,Castanos,Male,64,Speech Pathologist,Financial Services,Mass Customer,No,6,19434,86,10-03-2017,,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,,08 Twin Pines Place,2768,NSW,9
182.81,45,1557,Efren,Castanos,Male,64,Speech Pathologist,Financial Services,Mass Customer,No,6,16416,16,30-04-2017,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,,08 Twin Pines Place,2768,NSW,9
1230.30,45,1557,Efren,Castanos,Male,64,Speech Pathologist,Financial Services,Mass Customer,No,6,15118,26,24-01-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,,08 Twin Pines Place,2768,NSW,9
802.26,45,1557,Efren,Castanos,Male,64,Speech Pathologist,Financial Services,Mass Customer,No,6,11846,51,14-09-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,,08 Twin Pines Place,2768,NSW,9
1230.30,45,1557,Efren,Castanos,Male,64,Speech Pathologist,Financial Services,Mass Customer,No,6,10262,26,12-03-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,,08 Twin Pines Place,2768,NSW,9
1103.43,45,1557,Efren,Castanos,Male,64,Speech Pathologist,Financial Services,Mass Customer,No,6,9748,10,17-03-2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,,08 Twin Pines Place,2768,NSW,9
135.85,45,1557,Efren,Castanos,Male,64,Speech Pathologist,Financial Services,Mass Customer,No,6,9190,29,16-10-2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,,08 Twin Pines Place,2768,NSW,9
834.94,29,1558,Oberon,Scading,Male,14,Information Systems Manager,Financial Services,Affluent Customer,No,2,17105,93,27-03-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,,07236 Jenifer Point,2763,NSW,10
1544.61,29,1558,Oberon,Scading,Male,14,Information Systems Manager,Financial Services,Affluent Customer,No,2,12218,37,22-08-2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,,07236 Jenifer Point,2763,NSW,10
1305.25,29,1558,Oberon,Scading,Male,14,Information Systems Manager,Financial Services,Affluent Customer,No,2,10614,89,22-12-2017,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,,07236 Jenifer Point,2763,NSW,10
1531.93,29,1558,Oberon,Scading,Male,14,Information Systems Manager,Financial Services,Affluent Customer,No,2,6894,63,16-10-2017,TRUE,Approved,Solex,Standard,medium,medium,1631.52,99.59,,07236 Jenifer Point,2763,NSW,10
309.81,29,1558,Oberon,Scading,Male,14,Information Systems Manager,Financial Services,Affluent Customer,No,2,5307,34,04-05-2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,464.72,,07236 Jenifer Point,2763,NSW,10
1702.55,29,1558,Oberon,Scading,Male,14,Information Systems Manager,Financial Services,Affluent Customer,No,2,4300,3,30-05-2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,,07236 Jenifer Point,2763,NSW,10
641.64,29,1558,Oberon,Scading,Male,14,Information Systems Manager,Financial Services,Affluent Customer,No,2,4161,94,11-03-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,,07236 Jenifer Point,2763,NSW,10
1344.33,29,1558,Oberon,Scading,Male,14,Information Systems Manager,Financial Services,Affluent Customer,No,2,2126,46,03-03-2017,FALSE,Approved,Solex,Standard,low,medium,1418.835,74.51,,07236 Jenifer Point,2763,NSW,10
1702.55,29,1558,Oberon,Scading,Male,14,Information Systems Manager,Financial Services,Affluent Customer,No,2,995,3,05-10-2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,,07236 Jenifer Point,2763,NSW,10
691.01,45,1559,Hilton,Gladwell,Male,63,,Health,High Net Worth,Yes,12,11547,66,18-01-2017,FALSE,Cancelled,Solex,Standard,medium,medium,1280.279,589.27,,2 Darwin Parkway,2118,NSW,9
1544.61,45,1559,Hilton,Gladwell,Male,63,,Health,High Net Worth,Yes,12,9877,46,07-05-2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,,2 Darwin Parkway,2118,NSW,9
1617.30,45,1559,Hilton,Gladwell,Male,63,,Health,High Net Worth,Yes,12,9661,79,15-01-2017,TRUE,Approved,Solex,Touring,medium,large,2292.334,675.03,,2 Darwin Parkway,2118,NSW,9
1702.55,45,1559,Hilton,Gladwell,Male,63,,Health,High Net Worth,Yes,12,8391,38,02-10-2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,,2 Darwin Parkway,2118,NSW,9
72.60,45,1559,Hilton,Gladwell,Male,63,,Health,High Net Worth,Yes,12,6024,0,02-08-2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,,2 Darwin Parkway,2118,NSW,9
445.21,45,1559,Hilton,Gladwell,Male,63,,Health,High Net Worth,Yes,12,3194,69,04-11-2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,,2 Darwin Parkway,2118,NSW,9
1344.33,45,1559,Hilton,Gladwell,Male,63,,Health,High Net Worth,Yes,12,1522,36,28-04-2017,FALSE,Approved,Solex,Standard,low,medium,1418.835,74.51,,2 Darwin Parkway,2118,NSW,9
1660.88,45,1559,Hilton,Gladwell,Male,63,,Health,High Net Worth,Yes,12,532,77,15-10-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,,2 Darwin Parkway,2118,NSW,9
456.45,47,1560,Tymon,Blackstone,Male,14,,Retail,Mass Customer,No,5,15544,99,11-06-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,,57878 Northfield Crossing,2144,NSW,10
15.08,47,1560,Tymon,Blackstone,Male,14,,Retail,Mass Customer,No,5,5849,22,18-05-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,,57878 Northfield Crossing,2144,NSW,10
15.08,47,1560,Tymon,Blackstone,Male,14,,Retail,Mass Customer,No,5,3751,22,17-03-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,,57878 Northfield Crossing,2144,NSW,10
1592.19,45,1561,Clemens,Rawll,Male,47,Graphic Designer,Manufacturing,Mass Customer,Yes,14,19107,68,11-06-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,,61 Donald Crossing,2142,NSW,9
709.34,45,1561,Clemens,Rawll,Male,47,Graphic Designer,Manufacturing,Mass Customer,Yes,14,18042,25,04-11-2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,,61 Donald Crossing,2142,NSW,9
1344.33,45,1561,Clemens,Rawll,Male,47,Graphic Designer,Manufacturing,Mass Customer,Yes,14,16315,46,18-07-2017,TRUE,Approved,Solex,Standard,low,medium,1418.835,74.51,,61 Donald Crossing,2142,NSW,9
771.12,45,1561,Clemens,Rawll,Male,47,Graphic Designer,Manufacturing,Mass Customer,Yes,14,8255,58,09-02-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,,61 Donald Crossing,2142,NSW,9
641.64,45,1561,Clemens,Rawll,Male,47,Graphic Designer,Manufacturing,Mass Customer,Yes,14,7945,94,28-04-2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,,61 Donald Crossing,2142,NSW,9
1295.43,45,1561,Clemens,Rawll,Male,47,Graphic Designer,Manufacturing,Mass Customer,Yes,14,7656,55,17-11-2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,,61 Donald Crossing,2142,NSW,9
583.27,45,1561,Clemens,Rawll,Male,47,Graphic Designer,Manufacturing,Mass Customer,Yes,14,3703,40,10-01-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,,61 Donald Crossing,2142,NSW,9
110.56,45,1561,Clemens,Rawll,Male,47,Graphic Designer,Manufacturing,Mass Customer,Yes,14,1760,86,12-03-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,,61 Donald Crossing,2142,NSW,9
1660.88,36,1562,Elset,Biasio,Female,29,Staff Scientist,,Affluent Customer,Yes,3,12659,44,21-09-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,,842 Rutledge Parkway,2145,NSW,9
