Age,Customer ID,First Name,Last Name,Gender,Purchase History,Job Title,Industry,Customer Segment,Car,Tenure
65,2254,Ann,Beek,Female,36,Programmer Analyst II,Health,Affluent Customer,No,18
28,2255,Iorgo,Krol,Male,92,Dental Hygienist,Health,Affluent Customer,Yes,5
42,2256,Mara,Rosterne,Female,28,Marketing Manager,Retail,Mass Customer,No,15
43,2257,Siward,Corradino,Male,27,Librarian,Entertainment,Mass Customer,No,15
46,2258,Cathy,Powter,Female,63,Account Executive,Retail,High Net Worth,No,7
21,2259,Leanora,Calbert,Female,83,Environmental Specialist,n/a,Affluent Customer,No,2
53,2260,Jarad,Barthropp,Male,38,Administrative Assistant IV,Argiculture,High Net Worth,No,11
40,2261,Gerome,Monshall,Male,81,Account Representative II,Health,Mass Customer,Yes,13
36,2262,Nyssa,Banister,Female,90,Pharmacist,Health,Mass Customer,Yes,2
33,2263,Lois,Sorel,Female,79,Professor,Argiculture,Mass Customer,Yes,21
48,2264,Tony,Shirley,Female,18,Occupational Therapist,Health,Affluent Customer,No,9
40,2265,Brendan,Vicent,Male,55,,Property,Mass Customer,Yes,5
22,2266,Jeth,Tomes,Male,74,,Retail,High Net Worth,No,1
56,2267,Andrei,Mulchrone,Female,78,Business Systems Development Analyst,n/a,Affluent Customer,No,14
55,2268,Wilhelmina,Gothup,Female,66,Pharmacist,Health,Mass Customer,No,19
31,2269,Beitris,Lamy,Female,33,Product Engineer,n/a,Mass Customer,No,9
54,2270,Augustus,Edleston,Male,50,Information Systems Manager,Retail,Affluent Customer,No,9
46,2271,King,Hoston,Male,96,,Telecommunications,Mass Customer,Yes,18
26,2272,Grete,Hindenburg,Female,82,Internal Auditor,Manufacturing,Mass Customer,No,1
56,2273,Rhetta,Lambrook,Female,71,Assistant Professor,n/a,Mass Customer,Yes,9
41,2274,Nada,Reinert,Female,15,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,Yes,13
28,2275,Ursulina,Carter,Female,77,Human Resources Assistant II,Financial Services,High Net Worth,Yes,8
35,2276,Stormy,Caveney,Female,90,Desktop Support Technician,n/a,Mass Customer,Yes,12
57,2277,Gillie,Ruben,Female,44,Cost Accountant,Financial Services,High Net Worth,Yes,7
43,2278,Gerri,Heliet,Male,11,Product Engineer,Health,Affluent Customer,Yes,8
41,2279,Garrett,Szymon,Male,42,Human Resources Assistant II,Health,Mass Customer,No,3
60,2280,Wrennie,Alexandersson,Female,93,Budget/Accounting Analyst I,n/a,Mass Customer,No,9
31,2281,Valaria,Abrehart,Female,56,,n/a,High Net Worth,Yes,14
63,2282,Dominic,Gregoletti,Male,81,Senior Financial Analyst,Financial Services,Affluent Customer,Yes,7
66,2283,Gaspar,Janaway,Male,44,Software Consultant,n/a,High Net Worth,No,16
46,2284,Ola,Lenoir,Female,83,Staff Accountant IV,Telecommunications,High Net Worth,No,14
47,2285,Maritsa,Bellison,Female,71,Quality Control Specialist,Health,High Net Worth,No,5
25,2286,Katuscha,Sapsed,Female,20,Staff Scientist,Manufacturing,High Net Worth,No,5
46,2287,Gisela,Partener,Female,53,Human Resources Assistant I,Telecommunications,High Net Worth,No,20
56,2288,Cirillo,Hook,Male,63,Staff Scientist,Manufacturing,High Net Worth,No,8
40,2289,Kissie,Steanson,Female,97,Research Nurse,Health,Affluent Customer,Yes,13
39,2290,Myca,Standley,Male,18,Account Executive,Manufacturing,Mass Customer,Yes,5
49,2291,Guido,Meynell,Male,67,Accountant IV,Manufacturing,Affluent Customer,Yes,4
22,2292,Christie,MacClure,Female,17,Research Nurse,Health,Mass Customer,Yes,2
62,2293,Engracia,Newcom,Female,70,Financial Advisor,Financial Services,Affluent Customer,No,16
33,2294,Skipton,Cordie,Male,25,Associate Professor,Manufacturing,Mass Customer,No,21
18,2296,Nathalia,Sanger,Female,16,Geologist IV,Retail,Affluent Customer,No,1
49,2297,Pauletta,Taffee,Female,16,Geological Engineer,Manufacturing,Affluent Customer,Yes,19
23,2298,Brigham,Vyse,Male,64,Environmental Tech,Property,Mass Customer,Yes,5
34,2299,Mahmoud,Dagworthy,Male,11,Computer Systems Analyst I,Property,High Net Worth,Yes,7
22,2300,Cary,Cockerham,Male,20,,Financial Services,Mass Customer,Yes,3
54,2301,Ken,Vashchenko,Male,66,Senior Cost Accountant,Financial Services,Mass Customer,Yes,19
21,2302,Loraine,Beamish,Female,43,Mechanical Systems Engineer,Retail,Mass Customer,Yes,4
27,2303,Alair,Combe,Male,22,Database Administrator IV,Retail,Mass Customer,Yes,4
63,2304,Shelia,Bellew,Female,65,,n/a,Mass Customer,Yes,11
36,2305,Aeriell,Greeding,Female,91,Chief Design Engineer,Financial Services,Affluent Customer,Yes,13
60,2306,Hilary,Tregunna,Female,98,Paralegal,Financial Services,High Net Worth,Yes,9
42,2307,Corina,Shadwick,Female,57,Desktop Support Technician,Retail,High Net Worth,Yes,13
57,2308,Nancey,Hastie,Female,52,Paralegal,Financial Services,Mass Customer,Yes,17
35,2309,Herc,McIlhone,Male,40,Accounting Assistant I,Manufacturing,Affluent Customer,No,14
50,2310,Jed,Humpherston,Male,12,Executive Secretary,n/a,High Net Worth,Yes,11
31,2311,Addi,,Female,49,Design Engineer,Health,Mass Customer,No,16
41,2312,Ronnica,Grebner,Female,72,Assistant Manager,Manufacturing,Mass Customer,No,18
54,2313,Christa,Pauley,Female,54,Chemical Engineer,Manufacturing,Mass Customer,No,12
27,2314,Ravid,Lapenna,Male,59,Registered Nurse,Health,High Net Worth,Yes,7
26,2315,Pernell,MacCheyne,Male,25,Community Outreach Specialist,Financial Services,Affluent Customer,No,8
42,2316,Vernen,Bourgaize,Male,79,Computer Systems Analyst IV,Financial Services,Affluent Customer,Yes,11
44,2317,Alwin,Cuberley,Male,97,Tax Accountant,Health,Mass Customer,Yes,16
32,2318,Willa,Malyan,Female,30,Automation Specialist I,Manufacturing,Mass Customer,Yes,6
35,2319,David,Darrigrand,Male,63,Librarian,Entertainment,High Net Worth,No,18
55,2320,Kaylyn,Throssell,Female,14,Senior Developer,Manufacturing,Affluent Customer,No,16
40,2321,Libbi,Freeberne,Female,27,Nuclear Power Engineer,Manufacturing,Mass Customer,Yes,20
28,2322,Hazlett,Rosenschein,Male,72,Biostatistician III,Health,Mass Customer,Yes,2
32,2323,Adair,Piser,Male,2,Desktop Support Technician,Property,High Net Worth,No,13
54,2324,Jerrold,Robben,Male,44,Sales Associate,Manufacturing,Mass Customer,Yes,16
56,2325,Emmett,Whatsize,Male,50,Database Administrator IV,Retail,High Net Worth,Yes,12
54,2326,Trev,Boothebie,Male,64,Programmer Analyst I,Retail,High Net Worth,No,14
57,2327,Alie,Sowle,Female,19,Budget/Accounting Analyst II,n/a,Affluent Customer,No,6
34,2328,Gayler,Shackle,Male,63,Dental Hygienist,Health,Mass Customer,Yes,8
63,2329,Donny,Stiven,Female,7,Computer Systems Analyst II,IT,Affluent Customer,No,20
30,2330,Claresta,Bonnor,Female,5,Account Coordinator,Property,Mass Customer,No,9
57,2331,Marybelle,Antal,Female,48,Database Administrator III,Financial Services,Mass Customer,Yes,10
43,2332,Jeff,Goodere,Male,99,Developer III,Property,High Net Worth,Yes,10
54,2333,Ives,Adolfson,Male,82,Structural Analysis Engineer,Financial Services,Mass Customer,Yes,10
24,2334,Zebulen,Hefford,Male,30,Food Chemist,Health,Affluent Customer,No,5
42,2336,Karney,Labrone,Male,59,Dental Hygienist,Health,Affluent Customer,No,17
20,2337,Odilia,Bick,Female,47,Programmer Analyst II,Health,Mass Customer,No,1
34,2338,Clarie,Hackworth,Female,13,Programmer Analyst IV,Manufacturing,Mass Customer,No,5
62,2339,Damien,Haddeston,Male,3,Web Designer II,Property,Affluent Customer,Yes,16
42,2340,Joachim,Amer,Male,33,Research Assistant IV,Health,Mass Customer,Yes,16
21,2342,Clara,Jakel,Female,87,,n/a,Mass Customer,No,2
61,2343,Wilhelm,Corteis,Male,6,Nurse Practicioner,Argiculture,High Net Worth,Yes,5
27,2344,Wat,Robelin,Male,93,Nurse,Financial Services,Mass Customer,Yes,7
34,2345,Arden,Godard,Female,50,Systems Administrator I,Retail,Affluent Customer,Yes,3
41,2346,Joey,Scheffler,Male,89,Information Systems Manager,n/a,Mass Customer,Yes,4
63,2347,L;urette,Annott,Female,79,Programmer Analyst I,n/a,High Net Worth,No,11
63,2348,Keeley,Winslet,Female,2,Web Designer IV,Manufacturing,Mass Customer,No,16
41,2349,Julee,Garwell,Female,23,Executive Secretary,Telecommunications,High Net Worth,No,3
61,2350,Lorinda,Malpass,Female,32,Nurse Practicioner,n/a,Mass Customer,Yes,14
28,2351,Felicity,Beirne,Female,35,Assistant Professor,Retail,Affluent Customer,Yes,10
49,2352,Cilka,Dabbes,Female,76,Statistician II,n/a,Mass Customer,Yes,13
42,2353,Lyn,Luquet,Male,93,Health Coach IV,Health,Affluent Customer,Yes,12
62,2354,Tammie,Fisbey,Female,99,Product Engineer,Retail,Mass Customer,No,17
27,2355,Shaughn,,Male,87,Operator,Manufacturing,Mass Customer,Yes,4
26,2356,Arluene,Manchester,Female,58,Geological Engineer,Manufacturing,Affluent Customer,No,3
58,2357,Lisette,Mingardi,Female,39,Civil Engineer,Manufacturing,Mass Customer,No,6
61,2358,Ave,Peatt,Male,26,Senior Sales Associate,Retail,High Net Worth,Yes,15
34,2359,Merlina,Bream,Female,80,Mechanical Systems Engineer,Property,High Net Worth,Yes,7
46,2360,Karleen,McGenn,Female,0,VP Accounting,Financial Services,High Net Worth,Yes,5
66,2361,Jeannette,Cerman,Female,55,Help Desk Operator,n/a,High Net Worth,Yes,20
48,2362,Herbie,Machans,Male,49,Developer II,Financial Services,Affluent Customer,Yes,19
37,2363,Bobby,Farmiloe,Male,92,Nurse,Entertainment,Mass Customer,Yes,16
25,2364,Fielding,Linklater,Male,19,Speech Pathologist,n/a,Mass Customer,Yes,13
22,2365,Lauretta,Furmonger,Female,2,Structural Analysis Engineer,Argiculture,Mass Customer,Yes,3
45,2366,Idette,Mapam,Female,51,Web Designer I,Health,Mass Customer,Yes,15
63,2367,Lorne,Sabin,Male,40,Electrical Engineer,Manufacturing,Mass Customer,Yes,16
27,2368,Rowe,Losbie,Female,98,Chemical Engineer,Manufacturing,Mass Customer,No,10
24,2369,Averyl,Gosz,Female,80,Financial Analyst,Financial Services,Mass Customer,Yes,1
24,2370,Juliane,Calltone,Female,35,Analyst Programmer,Property,High Net Worth,No,7
54,2371,Rory,Lokier,Female,22,Staff Scientist,Manufacturing,High Net Worth,Yes,8
43,2372,Jim,Shoppee,Male,14,Clinical Specialist,Health,Affluent Customer,No,10
38,2373,Cordy,Readshall,Female,51,Structural Engineer,Manufacturing,High Net Worth,Yes,16
27,2374,Dolf,Baudichon,Male,6,Design Engineer,Financial Services,Mass Customer,No,9
33,2375,Alika,Milbourne,Female,21,Sales Representative,Retail,Affluent Customer,No,8
62,2376,Eada,Narbett,Female,84,Community Outreach Specialist,n/a,High Net Worth,Yes,12
22,2377,Kristien,Dunne,Female,29,Analog Circuit Design manager,IT,High Net Worth,No,2
26,2378,Aggi,Farncombe,Female,41,Research Assistant II,Manufacturing,Affluent Customer,No,1
39,2379,Trixie,Piscopiello,Female,85,Occupational Therapist,Health,Affluent Customer,Yes,15
64,2380,Merissa,Milella,Female,44,Technical Writer,Retail,Mass Customer,Yes,15
47,2381,Dulsea,Pladen,Female,91,Programmer I,Argiculture,Affluent Customer,Yes,5
49,2382,Turner,Huggens,Male,79,Accounting Assistant III,Retail,Mass Customer,Yes,4
42,2383,Zaria,Eberz,Female,34,Compensation Analyst,Financial Services,Mass Customer,No,15
59,2384,Garey,Letrange,Male,96,Operator,Health,High Net Worth,Yes,6
62,2385,Gaultiero,Lissenden,Male,70,Dental Hygienist,Health,Mass Customer,No,8
23,2386,Adrianne,Lowerson,Female,93,Compensation Analyst,Financial Services,Mass Customer,No,2
43,2387,Roy,Jone,Male,33,Nurse,n/a,High Net Worth,Yes,9
23,2388,Quincy,Weben,Male,84,Cost Accountant,Financial Services,Mass Customer,No,1
47,2389,Sibyl,Gudge,Male,18,Desktop Support Technician,Retail,High Net Worth,No,7
56,2390,Tonya,Nealand,Female,48,Legal Assistant,Property,Mass Customer,No,12
59,2391,Corny,Millott,Female,72,Nurse Practicioner,Health,Mass Customer,No,14
19,2392,Isadora,Gronaller,Female,48,Marketing Assistant,Manufacturing,Affluent Customer,No,2
39,2393,Dorian,Colledge,Female,68,Registered Nurse,Health,High Net Worth,Yes,11
25,2394,Ferne,Reese,Female,31,GIS Technical Architect,n/a,Mass Customer,Yes,7
54,2395,Ashlin,Kesby,Male,23,Executive Secretary,n/a,High Net Worth,No,16
47,2396,Elmira,Wildblood,Female,40,Recruiter,Retail,Affluent Customer,Yes,7
35,2397,Cassius,Birchenough,Male,33,Analyst Programmer,Retail,Affluent Customer,Yes,4
20,2398,Mirelle,,Female,6,Administrative Assistant IV,Financial Services,High Net Worth,Yes,1
40,2399,Devonne,McPolin,Female,20,Software Consultant,Manufacturing,High Net Worth,Yes,14
42,2400,Lindsay,Stollsteiner,Male,73,Office Assistant III,Property,Mass Customer,Yes,22
43,2401,Drake,Riguard,Male,7,Staff Scientist,n/a,Mass Customer,Yes,15
63,2402,Merrielle,Strafen,Female,99,Cost Accountant,Financial Services,Mass Customer,Yes,8
43,2403,Karalee,Tremlett,Female,41,Technical Writer,Financial Services,Affluent Customer,No,12
60,2404,Conney,Grouse,Male,13,Graphic Designer,Retail,Mass Customer,No,6
63,2405,Quintana,Merricks,Female,16,Structural Analysis Engineer,n/a,Mass Customer,No,18
47,2406,Randal,Messager,Male,34,Executive Secretary,n/a,Affluent Customer,Yes,9
61,2407,Merrily,,Female,24,,Financial Services,High Net Worth,Yes,6
65,2408,Celestia,,Female,38,VP Marketing,Health,Mass Customer,No,16
31,2409,Carolan,Ortler,Female,23,,Health,Mass Customer,No,12
46,2410,Eugenia,Verey,Female,75,Geological Engineer,Manufacturing,Mass Customer,Yes,21
56,2411,Casey,McDade,Male,0,Technical Writer,Financial Services,High Net Worth,No,13
39,2412,Tiffi,Havercroft,Female,77,Chemical Engineer,Manufacturing,Affluent Customer,No,8
77,2413,Abbey,Murrow,Male,27,Environmental Specialist,Manufacturing,High Net Worth,Yes,17
42,2415,Tanner,Harp,Male,56,Web Designer II,Manufacturing,Mass Customer,No,3
61,2416,Eberhard,Shalcras,Male,19,Office Assistant I,Health,Affluent Customer,No,16
46,2417,Cacilia,Swetland,Female,27,Nurse,n/a,Affluent Customer,No,22
50,2418,Elspeth,Brazil,Female,82,Software Engineer III,Property,Mass Customer,Yes,13
42,2419,Aron,Karlsen,Male,96,Physical Therapy Assistant,Property,High Net Worth,No,9
44,2420,Celie,Guyers,Female,10,Staff Scientist,Financial Services,High Net Worth,No,16
66,2421,Marilee,Garbott,Female,54,Research Nurse,Health,Affluent Customer,Yes,13
42,2422,Crysta,Woliter,Female,96,Librarian,Entertainment,High Net Worth,No,13
39,2423,Lenci,Symcox,Male,49,Professor,IT,Mass Customer,Yes,20
38,2424,Loren,Batkin,Male,17,,n/a,Affluent Customer,Yes,15
44,2425,Barn,Sainsberry,Male,32,Help Desk Technician,n/a,Mass Customer,Yes,11
22,2427,Myrta,Whibley,Female,20,Senior Developer,n/a,High Net Worth,Yes,2
52,2428,Pauly,Keightley,Male,74,Help Desk Operator,n/a,Mass Customer,Yes,9
40,2429,Emeline,Baldi,Female,54,Assistant Professor,Manufacturing,Mass Customer,Yes,3
52,2430,Humbert,Dikles,Male,38,Quality Engineer,n/a,Mass Customer,No,5
21,2431,Alvy,Tyndall,Male,15,Senior Cost Accountant,Financial Services,Mass Customer,Yes,2
39,2432,Ebba,Melhuish,Female,67,Nuclear Power Engineer,Manufacturing,Affluent Customer,Yes,5
44,2433,Burty,Strutz,Male,38,Nurse Practicioner,n/a,High Net Worth,Yes,8
64,2434,Lenci,Soars,Male,40,Environmental Specialist,n/a,Affluent Customer,No,18
59,2435,Orly,Ceney,Female,69,Account Coordinator,Manufacturing,Mass Customer,No,14
34,2436,Jaymie,Wellesley,Male,37,Help Desk Technician,IT,Mass Customer,No,4
43,2437,Simonette,Cressingham,Female,90,Marketing Manager,Financial Services,Mass Customer,Yes,18
37,2438,Lorianne,Ethersey,Female,76,Speech Pathologist,Manufacturing,Mass Customer,Yes,4
53,2439,Shelly,Yakebovitch,Female,44,,Manufacturing,Affluent Customer,No,15
61,2440,Lethia,Juanes,Female,17,Engineer II,Manufacturing,Affluent Customer,No,8
61,2441,Loutitia,Pinkie,Female,52,,Property,High Net Worth,Yes,5
63,2442,Odie,Enrrico,Male,8,Social Worker,Health,Affluent Customer,Yes,17
30,2443,Towny,Python,Male,30,Computer Systems Analyst I,Property,High Net Worth,No,20
43,2444,Emmet,Cristoforo,Male,22,Associate Professor,Manufacturing,High Net Worth,No,11
44,2445,Johnnie,Prujean,Male,46,Quality Control Specialist,Retail,Affluent Customer,No,18
64,2446,Lovell,Kiss,Male,33,,Retail,Affluent Customer,No,17
23,2447,Richard,Poor,Male,55,Tax Accountant,n/a,Affluent Customer,Yes,2
28,2448,Lorri,Iston,Female,5,Structural Analysis Engineer,Property,High Net Worth,No,10
38,2449,Oates,Broadberrie,Male,54,Tax Accountant,n/a,Affluent Customer,No,8
46,2450,Jayson,Breheny,Male,64,Structural Engineer,Retail,Affluent Customer,Yes,7
47,2451,Upton,Orford,Male,33,Editor,Argiculture,Affluent Customer,Yes,18
45,2452,Sophronia,Yerrill,Female,93,Chemical Engineer,Manufacturing,Mass Customer,Yes,17
28,2453,Ruthe,Campe,Female,22,Safety Technician II,Telecommunications,High Net Worth,No,9
60,2454,Gene,Brome,Female,81,Senior Sales Associate,Property,Mass Customer,Yes,12
43,2455,Kathe,Heatlie,Female,64,,Manufacturing,Mass Customer,No,21
29,2456,Reidar,Pullin,Male,9,Sales Associate,n/a,Mass Customer,No,10
45,2457,Benito,Vearnals,Male,70,Developer IV,IT,High Net Worth,Yes,15
56,2458,Leilah,Liddel,Female,73,Media Manager II,Manufacturing,High Net Worth,Yes,5
34,2459,Jeanna,Naulls,Female,67,Quality Engineer,Manufacturing,High Net Worth,No,18
44,2460,Mick,Boutellier,Male,88,Nurse Practicioner,Manufacturing,High Net Worth,Yes,12
44,2461,Tully,,Male,89,Speech Pathologist,n/a,Affluent Customer,No,17
40,2462,Fletcher,Hutchens,Male,17,Assistant Media Planner,Entertainment,Affluent Customer,No,21
42,2463,Krystle,Jovicevic,Female,54,Pharmacist,Health,Mass Customer,No,12
37,2464,Cleve,Jindrak,Male,78,Speech Pathologist,Retail,Mass Customer,No,6
36,2465,Paloma,Nilles,Female,31,Senior Editor,n/a,Mass Customer,Yes,2
40,2466,Araldo,Klamp,Male,62,Software Test Engineer IV,Entertainment,High Net Worth,No,16
45,2467,Ynez,Fawloe,Female,71,Engineer III,Manufacturing,Affluent Customer,Yes,4
25,2468,Parker,Barenskie,Male,51,Marketing Assistant,Retail,High Net Worth,No,1
63,2470,Roy,Dunaway,Male,70,,Argiculture,Mass Customer,No,13
42,2471,Noland,Bresland,Male,55,Geological Engineer,Manufacturing,Mass Customer,Yes,8
31,2472,Mathias,Element,Male,99,Product Engineer,Health,High Net Worth,Yes,16
50,2473,Davon,,Male,50,Administrative Assistant I,Entertainment,Mass Customer,Yes,13
40,2474,Chrysa,Burrett,Female,59,Executive Secretary,Argiculture,High Net Worth,Yes,6
43,2475,Cammi,Ambrogioni,Female,68,Quality Control Specialist,n/a,Mass Customer,No,20
64,2476,Hal,Braddon,Male,13,Administrative Officer,Property,High Net Worth,No,17
43,2477,Barney,Tilling,Male,25,Electrical Engineer,Manufacturing,Affluent Customer,Yes,10
54,2478,Andreas,Lamke,Male,85,Senior Cost Accountant,Financial Services,Affluent Customer,Yes,10
24,2479,Helge,Voller,Female,81,Community Outreach Specialist,Retail,Mass Customer,No,5
49,2480,Adey,Shevlin,Female,3,Nuclear Power Engineer,Manufacturing,High Net Worth,Yes,16
41,2481,Amber,Ruslin,Female,71,Chief Design Engineer,Manufacturing,Mass Customer,Yes,12
67,2482,Regan,Siemens,Male,95,Pharmacist,Health,Mass Customer,Yes,10
33,2483,Greta,Cotterrill,Female,54,,Manufacturing,Mass Customer,No,10
41,2484,Elise,Slimm,Female,77,Senior Quality Engineer,Property,Mass Customer,Yes,14
65,2485,Ringo,Parkyn,Male,93,Help Desk Technician,n/a,Mass Customer,Yes,12
66,2486,Alaine,Halbord,Female,77,Structural Engineer,Manufacturing,Mass Customer,Yes,5
42,2487,Elton,Piggford,Male,92,Operator,IT,Affluent Customer,Yes,14
32,2488,Idalia,Braunton,Female,32,Senior Financial Analyst,Financial Services,Mass Customer,Yes,7
44,2489,Emma,Mates,Female,42,Speech Pathologist,Retail,Mass Customer,No,15
33,2490,Clint,Krause,Male,28,,Health,Mass Customer,Yes,5
43,2491,Tabbie,Turone,Male,74,Clinical Specialist,Health,Mass Customer,No,14
46,2492,Gayelord,Lipman,Male,35,Design Engineer,Manufacturing,High Net Worth,No,9
39,2493,Rey,Collum,Male,56,Assistant Media Planner,Entertainment,Mass Customer,Yes,17
46,2494,Donella,Emm,Female,98,Senior Sales Associate,Manufacturing,High Net Worth,No,16
67,2495,Gwenore,Suero,Female,89,Assistant Professor,IT,Affluent Customer,No,17
40,2496,Lew,Wittleton,Male,29,Web Developer II,Manufacturing,Mass Customer,Yes,21
