Profit,Age,Customer ID,First Name,Last Name,Gender,Purchase History,Job Title,Industry,Customer Segment,Car,Tenure,Transaction ID,Product ID,Date,Online,Status,Brand,Product Line,Product Class,Size,List Price,Cost
17.87,62,2194,Johnette,O'Fergus,Female,79,Electrical Engineer,Manufacturing,Affluent Customer,Yes,11,8712,2,20-05-2017,True,Approved,Solex,Standard,medium,medium,71.49,53.62
75.14,54,1877,Radcliffe,Bartolomeoni,Male,13,Associate Professor,Financial Services,High Net Worth,Yes,16,8713,97,11-10-2017,False,Approved,OHM Cycles,Road,medium,medium,742.54,667.4
17.87,25,2768,Forest,Knowling,Male,86,Executive Secretary,Manufacturing,Mass Customer,No,3,8714,2,07-12-2017,False,Approved,Solex,Standard,medium,medium,71.49,53.62
91.15,33,684,Malvin,,Male,88,Desktop Support Technician,Financial Services,Mass Customer,No,14,8715,6,26-09-2017,False,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
299.27,34,324,Franz,Lyptrit,Male,97,Computer Systems Analyst I,IT,Mass Customer,Yes,15,8716,30,06-01-2017,True,Approved,Solex,Standard,high,medium,748.17,448.9
1702.55,39,972,Dena,Crewdson,Female,81,Project Manager,Retail,Mass Customer,Yes,10,8717,3,14-03-2017,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
641.64,53,444,Britteny,Falconer-Taylor,Female,32,Staff Scientist,Manufacturing,Mass Customer,Yes,8,8718,94,17-10-2017,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66
574.62,26,957,Jamima,Gannan,Female,80,Automation Specialist I,Manufacturing,Affluent Customer,Yes,7,8719,13,29-08-2017,True,Approved,Solex,Standard,medium,medium,1163.89,589.27
72.6,25,2017,Ezri,Sadry,Male,67,Programmer II,Financial Services,Affluent Customer,Yes,6,8720,90,17-05-2017,True,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41
737.57,18,1888,Sibyl,Scholtz,Female,67,Food Chemist,Health,Mass Customer,Yes,1,8721,79,14-06-2017,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01
356.5,50,3317,Ric,Kondrachenko,Male,35,Actuary,Financial Services,Mass Customer,Yes,11,8722,45,16-03-2017,True,Approved,Solex,Standard,medium,medium,441.49,84.99
64.930000000,25,3344,Clerissa,Columbell,Female,66,GIS Technical Architect,n/a,Affluent Customer,Yes,1,8723,66,27-11-2017,False,Approved,Giant Bicycles,Road,low,small,590.26,525.33
1230.3,44,607,Adelaida,Redmond,Female,55,Dental Hygienist,Health,Mass Customer,No,15,8724,26,12-01-2017,True,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63
187.39,43,2641,Vina,Tackell,Female,71,Software Test Engineer I,n/a,Mass Customer,Yes,12,8725,8,19-06-2017,True,Approved,Solex,Road,medium,small,1703.52,1516.13
15.08,51,1794,Caro,McKirton,Female,53,Administrative Officer,Property,Mass Customer,No,8,8726,22,02-05-2017,True,Approved,WeareA2B,Standard,medium,medium,60.34,45.26
1028.76,52,1982,Julee,Hallewell,Female,80,Senior Cost Accountant,Financial Services,High Net Worth,Yes,16,8727,54,10-11-2017,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
1660.88,40,2598,Lindsay,Maydway,Male,23,Senior Developer,Manufacturing,Affluent Customer,No,9,8728,44,11-06-2017,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76
75.14,39,1141,Shannah,Gritsaev,Female,70,,Financial Services,High Net Worth,Yes,4,8729,97,19-08-2017,True,Approved,OHM Cycles,Road,medium,medium,742.54,667.4
448.68,26,3023,Rikki,Bernet,Female,37,Accountant I,IT,High Net Worth,Yes,7,8730,35,20-08-2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
1230.3,53,224,Morgun,Girvan,Male,2,Compensation Analyst,Financial Services,Affluent Customer,No,17,8731,26,26-04-2017,True,Cancelled,WeareA2B,Standard,medium,medium,1992.93,762.63
128.46,26,1358,Gerome,Whittock,Male,8,Dental Hygienist,Health,High Net Worth,No,6,8732,91,16-04-2017,True,Approved,WeareA2B,Standard,low,medium,642.31,513.85
802.26,22,2300,Cary,Cockerham,Male,20,,Financial Services,Mass Customer,Yes,3,8733,51,22-11-2017,True,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4
1630.25,39,3485,Berthe,Ludwell,Female,11,Account Representative II,Financial Services,High Net Worth,Yes,9,8734,92,05-12-2017,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
709.34,25,32,Marion,Vanichkin,Female,17,Legal Assistant,Manufacturing,Affluent Customer,No,4,8735,25,14-08-2017,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
91.15,31,613,Carolann,O'Hallagan,Female,4,Analyst Programmer,Property,High Net Worth,No,17,8736,0,31-10-2017,False,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
827.16,31,1086,Ezechiel,Parnall,Male,84,Statistician IV,Property,Mass Customer,Yes,4,8737,74,16-10-2017,False,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91
1069.55,53,396,Peria,Iscowitz,Female,98,Systems Administrator III,Telecommunications,High Net Worth,Yes,16,8738,34,19-01-2017,True,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6
827.16,64,3486,Reece,Crewther,Male,67,Business Systems Development Analyst,Manufacturing,Mass Customer,No,18,8739,74,24-06-2017,False,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91
817.36,40,3122,Cthrine,Orans,Female,17,,Manufacturing,High Net Worth,Yes,15,8740,23,09-08-2017,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1
1612.25,44,2555,Brad,Tenman,Male,43,Health Coach IV,Health,Affluent Customer,No,11,8741,73,27-05-2017,True,Approved,Solex,Standard,medium,medium,1945.43,333.18
4.8,50,710,Benton,Oakly,Male,76,Sales Representative,Retail,High Net Worth,Yes,13,8742,0,22-10-2017,False,Approved,OHM Cycles,Road,high,large,12.01,7.21
41.13,44,3147,Bonnee,Farley,Female,21,,Retail,Affluent Customer,Yes,17,8743,95,11-07-2017,True,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43
17.87,44,1894,Patten,Laytham,Male,86,Automation Specialist III,Manufacturing,High Net Worth,Yes,17,8744,0,24-11-2017,False,Approved,Solex,Standard,medium,medium,71.49,53.62
114.93,39,349,Vinnie,Usherwood,Female,35,Computer Systems Analyst IV,Manufacturing,High Net Worth,No,4,8745,19,17-01-2017,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71
114.93,25,2468,Parker,Barenskie,Male,51,Marketing Assistant,Retail,High Net Worth,No,1,8746,19,21-08-2017,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71
57.73,40,608,Alisun,Heinecke,Female,55,Accounting Assistant I,Retail,High Net Worth,Yes,12,8747,0,20-08-2017,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18
217.51,44,2921,Astrid,Mac Giolla Pheadair,Female,15,,Financial Services,Mass Customer,No,7,8748,60,30-06-2017,True,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85
903.11,33,1063,Terrence,Geck,Male,22,Actuary,Financial Services,Affluent Customer,Yes,13,8749,35,10-06-2017,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4
209.84,53,1075,Cullin,Elcoate,Male,26,Administrative Officer,Manufacturing,High Net Worth,No,7,8750,41,24-10-2017,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9
299.27,37,2568,Anna-diana,Slyne,Female,42,Staff Scientist,Manufacturing,Mass Customer,No,18,8751,30,19-10-2017,False,Approved,Solex,Standard,high,medium,748.17,448.9
179.44,52,2428,Pauly,Keightley,Male,74,Help Desk Operator,n/a,Mass Customer,Yes,9,8752,62,01-11-2017,True,Approved,Solex,Standard,medium,medium,478.16,298.72
690.49,61,977,Olga,Dyke,Female,65,Staff Accountant III,n/a,High Net Worth,Yes,13,8753,67,09-02-2017,False,Approved,Solex,Standard,medium,large,1071.23,380.74
1230.27,42,3258,Hettie,Godden,Female,77,Sales Representative,Retail,Mass Customer,Yes,18,8754,39,23-03-2017,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48
771.12,25,614,Nonnah,Johns,Female,45,,Manufacturing,Mass Customer,Yes,11,8755,58,07-02-2017,False,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4
957.02,53,2539,Tracie,Ashdown,Male,68,Nuclear Power Engineer,Manufacturing,Affluent Customer,Yes,12,8756,24,20-11-2017,False,Approved,Solex,Road,medium,large,1777.8,820.78
25.09,53,444,Britteny,Falconer-Taylor,Female,32,Staff Scientist,Manufacturing,Mass Customer,Yes,8,8757,91,10-04-2017,False,Approved,Solex,Standard,medium,medium,100.35,75.26
1383.61,38,117,Nance,Suttling,Female,75,Marketing Manager,Manufacturing,Mass Customer,No,15,8758,63,19-12-2017,True,Approved,Solex,Standard,medium,medium,1483.2,99.59
15.08,54,668,Ebony,Threadgall,Female,61,Junior Executive,Health,Mass Customer,No,7,8759,22,19-04-2017,True,Approved,WeareA2B,Standard,medium,medium,60.34,45.26
133.78,33,3301,Guntar,O'Halloran,Male,5,Associate Professor,n/a,Mass Customer,Yes,6,8760,28,18-03-2017,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36
459.46,59,903,Hewe,Lidgley,Male,46,,Financial Services,Mass Customer,No,14,8761,82,02-05-2017,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18
309.81,43,2838,Lydie,Scholfield,Female,14,Payment Adjustment Coordinator,Retail,High Net Worth,No,21,8762,86,15-12-2017,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72
187.39,44,243,Barbara,Croxley,Female,94,Teacher,Manufacturing,High Net Worth,Yes,14,8764,28,10-08-2017,True,Approved,Solex,Road,medium,small,1703.52,1516.13
903.11,57,1544,Keane,Moneypenny,Male,75,Dental Hygienist,Health,Affluent Customer,Yes,11,8765,35,04-02-2017,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4
1660.88,42,1953,Luisa,McGlue,Female,23,Paralegal,Financial Services,High Net Worth,No,12,8766,77,12-08-2017,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76
25.09,42,1953,Luisa,McGlue,Female,23,Paralegal,Financial Services,High Net Worth,No,12,8767,0,11-04-2017,False,Approved,Solex,Standard,medium,medium,100.35,75.26
827.16,44,2773,Page,Farthin,Male,69,Structural Engineer,Manufacturing,Mass Customer,Yes,20,8768,74,31-03-2017,False,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91
1408.91,46,1629,Edsel,Lester,Male,46,VP Accounting,Financial Services,Mass Customer,No,14,8769,83,04-12-2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
445.21,29,283,Sari,Noye,Female,34,Assistant Manager,Retail,Mass Customer,No,2,8770,77,25-06-2017,True,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1
693.76,58,2174,Rock,Vickerstaff,Male,32,Account Executive,Argiculture,High Net Worth,No,11,8771,98,10-10-2017,False,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58
179.44,44,204,Thorny,Hackworth,Male,56,Editor,Financial Services,Mass Customer,No,5,8772,62,09-07-2017,True,Approved,Solex,Standard,medium,medium,478.16,298.72
1408.91,35,1830,Nathan,Antognazzi,Male,98,Software Consultant,Manufacturing,High Net Worth,No,12,8773,79,23-08-2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
827.16,35,2733,Jordanna,Skyme,Female,89,Analog Circuit Design manager,Manufacturing,Mass Customer,Yes,17,8774,74,30-04-2017,True,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91
187.39,61,1812,Daffi,Sewley,Female,20,Clinical Specialist,Health,Affluent Customer,No,14,8775,8,08-12-2017,False,Approved,Solex,Road,medium,small,1703.52,1516.13
195.34,32,2544,Ellery,Bowra,Male,73,VP Marketing,Manufacturing,Mass Customer,Yes,16,8776,20,07-03-2017,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47
1069.55,50,502,Rica,Raveau,Female,39,Teacher,Manufacturing,Mass Customer,No,18,8777,12,06-03-2017,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6
299.27,58,2049,Jud,Purchon,Male,21,Assistant Professor,Manufacturing,High Net Worth,No,5,8778,6,08-08-2017,True,Approved,Solex,Standard,high,medium,748.17,448.9
450.77,42,76,Rea,Hasser,Female,20,Statistician II,Retail,High Net Worth,Yes,18,8779,58,13-11-2017,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
827.16,31,613,Carolann,O'Hallagan,Female,4,Analyst Programmer,Property,High Net Worth,No,17,8780,85,27-12-2017,False,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91
812.44,30,1547,Chiquita,Billyard,Female,82,Account Coordinator,n/a,Mass Customer,Yes,12,8781,48,03-12-2017,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52
448.68,66,269,Zacherie,Grindley,Male,55,Nurse Practicioner,Property,Mass Customer,Yes,9,8783,1,24-04-2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
1702.55,42,1578,Andreas,Bazely,Male,60,,Health,High Net Worth,Yes,11,8784,38,09-07-2017,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
155.65,65,3330,Tina,Pristnor,Female,70,,Health,Mass Customer,Yes,18,8785,92,10-06-2017,False,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36
1010.02,57,1983,Kimberlee,Soonhouse,Female,6,Assistant Media Planner,Entertainment,Affluent Customer,Yes,18,8786,75,28-12-2017,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95
309.81,62,610,Hyatt,Craine,Male,45,Help Desk Technician,Financial Services,Mass Customer,Yes,15,8787,34,14-11-2017,True,Approved,Norco Bicycles,Road,high,large,774.53,464.72
451.65,34,3268,Estelle,Sam,Female,93,General Manager,Manufacturing,Mass Customer,No,20,8788,4,24-07-2017,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48
1069.55,46,215,Debera,Foxworthy,Female,37,Assistant Professor,Retail,High Net Worth,Yes,18,8789,34,02-04-2017,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6
693.76,45,356,Nichole,,Female,10,Librarian,Entertainment,High Net Worth,No,5,8790,98,30-04-2017,False,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58
64.51,62,420,Clem,Leek,Male,93,Help Desk Operator,Entertainment,High Net Worth,No,7,8791,61,02-08-2017,False,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94
1215.34,67,1905,Corabelle,,Female,21,Help Desk Technician,Manufacturing,Affluent Customer,No,15,8792,46,31-01-2017,True,Approved,Solex,Standard,low,medium,1289.85,74.51
802.26,21,2093,Salem,Doiley,Male,94,Programmer II,Financial Services,High Net Worth,No,2,8793,25,20-02-2017,False,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4
327.98,32,1337,Damara,Wheatland,Female,15,Structural Engineer,Health,Mass Customer,No,10,8794,59,16-07-2017,True,Approved,Solex,Standard,medium,large,1061.56,733.58
1055.82,40,2399,Devonne,McPolin,Female,20,Software Consultant,Manufacturing,High Net Worth,Yes,14,8795,12,08-04-2017,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48
737.57,52,622,Arri,Lamden,Male,18,,Financial Services,Mass Customer,No,17,8796,79,15-03-2017,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01
737.17,28,3032,Renado,Wonfor,Male,53,Analog Circuit Design manager,Health,Affluent Customer,Yes,5,8798,71,05-07-2017,True,Approved,Solex,Standard,high,large,1842.92,1105.75
217.51,26,140,Morrie,Flaxon,Male,9,Programmer Analyst III,Manufacturing,Mass Customer,No,2,8799,60,27-12-2017,True,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85
812.44,47,981,Bud,Smittoune,Male,0,,Retail,Mass Customer,No,11,8800,48,05-12-2017,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52
75.75,30,900,Clevey,Ivamy,Male,48,Associate Professor,Manufacturing,Mass Customer,Yes,5,8801,23,22-09-2017,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
144.26,28,871,Janka,Yesinin,Female,40,,n/a,Mass Customer,Yes,5,8802,33,10-03-2017,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
957.02,57,3003,Brita,Tupie,Female,72,Web Developer I,Retail,Mass Customer,Yes,4,8803,24,30-07-2017,True,Approved,Solex,Road,medium,large,1777.8,820.78
709.34,53,2877,Vaughan,Frank,Male,59,Senior Sales Associate,Property,Affluent Customer,Yes,18,8804,25,19-11-2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
75.14,51,304,Paddy,Mumbray,Male,36,VP Marketing,Manufacturing,Mass Customer,Yes,15,8805,9,15-05-2017,True,Approved,OHM Cycles,Road,medium,medium,742.54,667.4
709.34,49,2023,Marco,Denziloe,Male,15,Associate Professor,n/a,High Net Worth,No,10,8806,82,15-06-2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
745.94,39,2822,Rebecca,Shaughnessy,Female,83,Professor,n/a,Mass Customer,No,3,8807,7,02-10-2017,True,Approved,Trek Bicycles,Road,low,medium,980.37,234.43
1069.55,32,2097,Web,Decaze,Male,38,Recruiter,Telecommunications,Mass Customer,No,21,8808,12,22-11-2017,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6
91.15,56,1450,Floris,Dunkerley,Female,23,Statistician I,Manufacturing,Affluent Customer,No,6,8809,6,31-08-2017,True,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
15.08,47,1242,Bartholomeo,Meeke,Male,36,Human Resources Assistant III,Property,High Net Worth,Yes,18,8810,0,28-06-2017,,Approved,WeareA2B,Standard,medium,medium,60.34,45.26
471.6,57,3003,Brita,Tupie,Female,72,Web Developer I,Retail,Mass Customer,Yes,4,8811,87,21-08-2017,True,Approved,Giant Bicycles,Standard,high,medium,1179,707.4
1544.61,28,2805,Laverna,Shiril,Female,0,,Manufacturing,High Net Worth,No,4,8812,46,28-10-2017,False,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82
1702.55,49,1567,Florri,Ramsdell,Female,18,Teacher,n/a,Mass Customer,No,16,8813,3,24-10-2017,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
812.44,42,980,Max,Gronaver,Female,19,Registered Nurse,Health,Mass Customer,No,8,8814,48,23-02-2017,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52
450.77,62,338,Hilliary,Littrell,Female,33,,Health,Mass Customer,No,19,8815,52,20-12-2017,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
64.930000000,42,1827,Stormie,Smyth,Female,92,Sales Representative,Retail,Affluent Customer,Yes,18,8816,66,22-06-2017,False,Approved,Giant Bicycles,Road,low,small,590.26,525.33
502.47,52,3056,Catlin,Storm,Female,43,Health Coach II,Entertainment,Mass Customer,No,18,8817,43,11-12-2017,True,Approved,Solex,Standard,medium,medium,1151.96,649.49
199.1,61,2099,Mikel,McKechnie,Male,40,Senior Cost Accountant,Financial Services,High Net Worth,Yes,19,8818,33,14-02-2017,False,Approved,OHM Cycles,Road,medium,small,1810,1610.9
72.6,47,3274,Tory,Dosdell,Female,44,,Financial Services,Mass Customer,Yes,18,8819,90,12-04-2017,False,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41
957.02,51,357,Betta,Shrimpton,Female,21,Director of Sales,n/a,Affluent Customer,No,18,8820,24,08-02-2017,False,Approved,Solex,Road,medium,large,1777.8,820.78
812.44,54,505,Wylma,Elsy,Female,40,,n/a,High Net Worth,Yes,10,8821,74,17-11-2017,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52
90.1,60,2404,Conney,Grouse,Male,13,Graphic Designer,Retail,Mass Customer,No,6,8822,72,27-04-2017,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3
771.12,53,1825,Arv,Whitsey,Male,82,VP Quality Control,Financial Services,Mass Customer,Yes,17,8824,58,20-11-2017,True,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4
114.93,34,2639,Mufi,O'Kielt,Female,70,Geologist IV,Entertainment,Mass Customer,Yes,10,8825,5,16-01-2017,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71
189.28,24,514,Trent,,Male,9,Associate Professor,Financial Services,Mass Customer,Yes,4,8826,47,10-08-2017,True,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42
144.26,66,187,Pincas,Ather,Male,97,Structural Engineer,n/a,Mass Customer,No,11,8827,33,22-03-2017,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
448.68,21,644,Tomlin,Hastwall,Male,59,Administrative Officer,Health,Affluent Customer,No,2,8828,1,24-03-2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
299.27,31,2537,Peggi,Tolan,Female,8,Senior Quality Engineer,n/a,Affluent Customer,Yes,12,8829,30,09-06-2017,True,Approved,Solex,Standard,high,medium,748.17,448.9
431.33,27,3364,Trueman,,Male,77,Engineer IV,Manufacturing,Mass Customer,Yes,3,8830,32,01-09-2017,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
182.81,62,2339,Damien,Haddeston,Male,3,Web Designer II,Property,Affluent Customer,Yes,16,8831,16,05-11-2017,True,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
1230.27,38,989,Caralie,Morfett,Female,43,Project Manager,Financial Services,Mass Customer,No,17,8832,39,10-11-2017,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48
